StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Dill Seed,29,ASKED ABOUT THE CONTROL OF CRACKING OF FRUIT,RECOMMENDED TO SPRAY BORAX 2.5 GR/LIT,2009-11-20T00:00:00,2009,11,,
ANDHRA PRADESH,KURNOOL,0,NA,AGRICULTURE,0,Guar,29,ASKED ABOUT THE CONTROL OF SHEATH ROT.,RECOMMENDED TO SPRAY CARBENDAZIM @ 1g/lit OF WATER.,2009-11-20T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF CITRUS CANKER.,RECOMMENDED TO SPRAY STREPTOCYCLIN 1g+ BLITOX30g TO BE MIXED IN 10lit OF WATER.,2009-11-13T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHOS 2.2ML/LIT,2009-11-13T10:45:58,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),5,ASKED ABOUT VARIETIES,"INFORMMED TO THAT VARIETIES ARE J.L-24,KADIRI-4,6,I.C.G.S-44",2009-11-13T12:56:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED TO SPRAY DIMETHOATE 2ML/LIT,2009-11-16T16:41:33,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Pigeon pea (red gram/arhar/tur),3,ASKED ABOUT THE CONTROL OF FRUIT BORER.,RECOMMENDED TO SPRAY CHLORIPIRIPHOS 2.5ML/LIT,2009-11-16T18:15:28,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),3,ASKED ABOUT THE CONTROL OF FLY,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 1.5GM/LTR,2009-11-16T21:18:01,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Dill Seed,29,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY PROPICONOZOLE 1 ML/LIT,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Dill Seed,29,ASKED ABOUT THE CONTROL OF ANTHRACNOSE.,RECOMMENDED TO SPRAY COPPEROXYCHLORIDE 3gm/LIT,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUTT HE CONTROL OF BLAST.,RECOMMENDED TO SPRAY TRICYCLOZOLE @ 0.5g/lit OF WATER.,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF SHEATH ROT.,RECOMMENDED TO SPRAY CARBENDAZIM @ 1g/lit OF WATER.,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,NA,AGRICULTURE,0,Dhaincha,29,ASKED ABOUT THE WEATHER CONDITION.,INFORMED AS PER THE DATA AVILABLE.,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Dhaincha,29,ASKED ABOUT THE CONTROL OF DIE-BACK AND FRUIT ROT.,RECOMMENDED TO SPRAY MANCOZEB 3gm/LIT,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,NA,AGRICULTURE,0,Green Gram (Moong Bean/ Moong),29,ASKED ABOUT THE CONTROL OF MANGOHOPPERS.,RECOMMENDED TO SPRAY PHOSPHOMIDON 0.5ML/LIT,2009-11-17T00:00:00,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,AGRICULTURE,0,1037,3,ASKED ABOUT THE CONTROL OF SUCKING PEST.,RECOMMENDED TO SPRAY MONOCROTOPHOS 1.6ML/LIT,2009-11-14T15:09:52,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO SPRAY B.P.M.C 2 ML/LIT OR CARBARIL 3 GR/LIT,2009-11-14T19:40:07,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY VALIDACIN 2 ML/LIT,2009-11-14T20:38:02,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE FERTILIZER DOSAGE FOR RABI GRONDNUT,"RECOMMENDED TO APPLY-UREA-12,SSP-15,MOP-20,GYPSUM-200 KGS/ACRE IN IRRIGATED CONDITION",2009-11-15T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF FLOWER DROP.,RECOMMENDED TO SPRAY BLITOX @ 3g/lit OF WATER.,2009-11-15T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT SEEDTREATMENT,INFORMMED TO THAT SEEDTREAT WITH 4GM TRICODERMA VIRIDE/KG SEEDS,2009-11-15T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHOS 2.2ML/LIT,2009-11-15T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Lemon,78,ASKED ABOUT LEMON VARIETIES,"INFORMMED TO THAT VARIETIES ARE BALAJI,KAKGI",2009-11-15T10:00:29,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,Others,2,ASKED ABOUT THE CONTROL OF BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 0.6 GR/LIT,2009-11-10T00:00:00,2009,11,,
ANDHRA PRADESH,VIZIANAGARM,0,KHARIF,AGRICULTURE,0,Others,5,ASKED ABOUT THE VARIETIES.,"RECOMMENDED VARIETIES ARE N.L.R-33359,R.D.R-355,N.L.R-33057",2009-11-10T00:00:00,2009,11,,
ANDHRA PRADESH,KURNOOL,0,KHARIF,AGRICULTURE,0,1808,3,ASKED ABOUT THE CONTROL OF TOBACCOCATERPILLAR.,RECOMMENDED FOR THE APPLICATION OF CHLORIPYRIPHOS 2.5ML/LIT,2009-11-20T11:14:02,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,HORTICULTURE,0,Banana,75,ASKED ABOUT THE CONTROL OF SIGATOKA DISEASE.,RECOMMENDED TO SPRAY CHLOROTHALONIL 2gm/LIT,2009-11-20T14:02:54,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,ANIMAL HUSBANDRY,0,964,Market Information,ASKED ABOUT THE MARKET INFORMATION.,INFORMED AS PER THE DATA AVILABLE.,2009-11-09T17:32:02,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF GUNDY BUG,RECOMMENDED TO SPRAY ENDOSULPHON 2 ML/LIT,2009-11-12T10:41:18,2009,11,,
ANDHRA PRADESH,VISAKHAPATNAM,0,KHARIF,HORTICULTURE,0,Lemon,99,ASKED ABOUT THE CONTROL OF FLOWER DROP,"RECOMMENDED TO SPRAY 2,4-D 1gm/100LIT",2009-11-12T17:24:04,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Turmeric,75,ASKED ABOUT THE CONTROL OF ROOTROT,RECOMMENDED TO SPRAY COPPEROXYCHLORIDE 2.5gm/LIT,2009-11-12T18:44:19,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT CONTROL OF LEAF FOLDER,RECOMMENDED FOR THE APPLICATION OF CHLORPYRIPHOS 2.5ML/LIT,2009-11-11T13:57:20,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1066,3,ASKED ABOUT THE CONTROL OF LEAF ROLLER,RECOMMENDED TO SPRAY QUINOLPHOS 2 ML/LIT,2009-11-11T15:07:21,2009,11,,
ANDHRA PRADESH,KURNOOL,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),29,ASKED ABOUT INTERCROPPING,INFORMMED TO THAT INTERCROPING IS GROUND NUT AND MAIZE/RED GRAM 7:1 OR 11:1,2009-11-11T15:14:30,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,22,ASKED ABOUT CONTROLO OF WEEDS,"RECOMMENDED FOR THE APPLICATION OF 2,4-D SALT 400GM/200LIT FOR ACRE",2009-11-11T16:27:56,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,2827,Weather,ASKED ABOUT THE VARIETIES.,"RECOMMENDED VARIETIES ARE L.B.G-402,L.B.G-611,L.B.G-648",2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,AGRICULTURE,0,1066,Agriculture Mechanization,ASKED ABOUT CONTROL OF STEM BORER IN TOBACCO,RECOMMENDED FOR THE APPLICATION OF ENDOSULPHONE 2ML/LIT,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE SOWING SEASON OF PADDY IN PRAKASHAM,RECOMMENDED TO RAISE IN MONTHS OF NOV-MARCH,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTORL OF FRUIT BORER.,RECOMMENDED TO SPRAY PROPHENOPHOS @ 2ml/lit OF WATER.,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF LEAF ROLLER,RECOMMENDED TO SPRAY ACEPHATE 1.5 GR/LIT,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF GREEN LEAF HOPPER,RECOMMENDED TO SPRAY ETHOFENPHOS 1.5 ML/LIT,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,2827,5,ASKED ABOUT THE CONTROL OF REDMITES.,NA,2009-11-12T00:00:00,2009,11,,
ANDHRA PRADESH,KURNOOL,0,KHARIF,AGRICULTURE,0,1037,3,ASKED ABOUT THE CONTROL OF GRAMCATERPILLAR,RECOMMENDED TO SPRAY QUINOLPHOS 2ML/LIT,2009-11-12T19:15:21,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,Turmeric,76,ASKED ABOUT THE CONTROL OF SKIPPER.,RECOMMENDED TO SPRAY CARBARYL 3gm/LIT,2009-11-12T19:25:31,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED TO SPRAY FIPRONIL 2.5ML/LIT,2009-11-12T20:04:29,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF SHEATH ROT.,RECOMMENDED TO SPRAY CARBENDAZIM @ 1g/lit OF WATER.,2009-11-17T08:02:27,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF LEAF FOLDER,RECOMMENDED TO SPRAY MONOCROTOPHOS 1.6 ML/LIT,2009-11-17T14:55:50,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,Fertilizer Use and Availability,ASKED ABOUT THE DEFICIENCY OF ZINC,RECOMMENDED TO SPRAY ZINCSULPHATE 2 GR/LIT,2009-11-23T11:56:13,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,1137,Weather,ASKED ABOUT THE WEATHER CONDITION.,INFORMED AS PER THE DATA AVILABLE.,2009-11-23T12:42:19,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT CONTROL OF SHEATH BLIGHT.,RECOMMENDED TO SPRAY HEXACONAZOLE @ 2ml/lit OF WATER.,2009-11-23T12:52:52,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),3,ASKED ABOUT THE CONTROL SUCKING PEST.,RECOMMENDED TO SPRAY DIMETHOATE 2ML/LIT,2009-11-23T13:44:13,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,22,ASKED ABOUT THE CONTROL OF WEEDS.,"RECOMMENDED TO SPRAY 400gm 2,4-D SODIUMSALT /200LIT",2009-11-23T13:51:44,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF MITES.,RECOMMENDED TO SPRAY DICOFOL 5ML/LIT,2009-11-17T18:22:47,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Others,Weather,ASKED ABOUT THE WEATHER CONDITION.,INFORMED AS PER THE DATA AVILABLE.,2009-11-17T18:48:25,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,HORTICULTURE,0,1325,76,ASKED ABOUT THE CONTROL OF TOBACCO CATEREPILLAR,RECOMMENDED TO SPRAY ENDOSULFON 2ML/LIT,2009-11-17T19:48:47,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF SUCKING PESTS,RECOMMENDED FOR THE APPLICATION OF DIMITHOATE 2ML/LTR,2009-11-18T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE PHONE NUMBER OF THEIR DISTRICT ADH,GIVEN HIM THE CONTACT NO.OF ADH,2009-11-18T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,NA,HORTICULTURE,0,2113,102,ASKED ABOUT THE CONTROL OF RATS.,RECOMMENDED TO APPLY 96% SMALLGRAINS+2%OIL+2%ZINCPHOSPIDE NEAR BURROWS.,2009-11-18T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED FOR THE APPLIOCATION OF ACEPHATE 2.5ML/LTR,2009-11-18T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF LEAF FOLDER.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS@ 2ml/lit OF WATER.,2009-11-13T15:42:42,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,HORTICULTURE,0,2113,75,ASKED ABOUT THE CONTROL OF POWDERY MILDEW,RECOMMENDED TO SPRAY TRIDIMORPH 1 ML/LIT,2009-11-13T16:06:47,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1581,5,ASKED ABOUT VARIETIES TO GROW IN RABI,"RECOMMENDED TO RAISE KALYANI,GODAVARI,PADMAVATHI,SAPTAGIRI",2009-11-13T20:01:39,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Others,29,ASKED ABUOT CONTROL OF SHEATH ROT,RECOMMENDED FOR THE APPLICATION OF BENOMIL 0.5GM/LIT,2009-11-14T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF WEEDS.,"RECOMMENDED TO APPLY 4kg BUTACHLOR5%GRANULES+4kg 2,4-D/ACRE",2009-11-14T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,NA,AGRICULTURE,0,Others,1,ASKED ABOUT SOWING SEASON,INFORMMED TO THAT SOWING SEASON IS OCTOBER TO NOVEMBER,2009-11-14T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE WEATHER REPORT.,GIVEN THE WEATHER REPORT.,2009-11-14T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE WEATHER REPORT.,GIVEN THE WEATHER REPORT.,2009-11-14T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF SHEATROT.,RECOMMENDED TO SPRAY CARBANDEZIM 1.0gm/LIT,2009-11-14T10:58:52,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABUOT CONTROL OF SHEATH ROT,RECOMMENDED FOR THE APPLICATION OF BENOMIL 0.5GM/LIT,2009-11-14T12:52:28,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF THRIPS,RECOMMENDED TO SPRAY ACEPHATE 30 GR/ACRE,2009-11-15T17:26:03,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT CONTROL OF LEAF FOLDER,RECOMMENDED FOR THE APPLICATION OF CHLORPYRIPHOS 2ML/LIT,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF MITES.,NA,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE SEED TREATMENT.,RECOMMENDED TO DO SEED TREATMENT WITH CARBOSULFON 30gm/KG SEED.,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF SUCKING PESTS,RECOMMENDED FOR THE APPLICATION OF DIMITHOATE 2ML/LTR,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,Y S R ,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF ZINC DEFECIENCY,RECOMMENDED FOR THE APPLICATION OF ZINCSULPHATE 2ML/LTR,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF RAGICUT WORM.,RECOMMENDED FOR THE APPLICATION OF MONOCROTOPHOS 1.6ML/LIT,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF GHUNDHY BUG.,RECOMMENDED TO SPRAY MONOCROTOPHOS @ 1.5ml/lit OF WATER.,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF SHEATH ROT.,RECOMMENDED TO SPRAY CABANDAZIM 1.0gm/LIT,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTORL OF TIKKA LEAF SPOT.,RECOMMENDED TO SPRAY MANCOZEB @ 400g/acre.,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF THRIPS.,RECOMMENDED TO SPRAY DIMETHOATE 2ML/LIT,2009-11-16T00:00:00,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),2,ASKED ABOUT THE CONTORL OF TIKKA LEAF SPOT.,RECOMMENDED TO SPRAY MANCOZEB @ 400g/acre.,2009-11-16T09:30:46,2009,11,,
ANDHRA PRADESH,WEST GODAVARI,0,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF GHUNDHY BUG.,RECOMMENDED TO SPRAY MONOCROTOPHOS @ 1.5ml/lit OF WATER.,2009-11-16T10:41:44,2009,11,,
ANDHRA PRADESH,ANANTPUR,0,KHARIF,AGRICULTURE,0,Groundnut (pea nut/mung phalli),Weather,ASKED ABOUT THE WEATHER REPORT.,GIVEN THE WEATHER REPORT.,2009-11-16T10:55:37,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Others,Weather,ASKED ABOUT THE WEATHER CONDITION.,INFORMED AS PER THE DATA AVILABLE,2009-11-27T13:49:27,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Cardamom,75,ASKED ABOUT THE CONTROL OF LEAFSPOT,RECOMMENDED TO SPRAY CARBANDAZIM 1gm/LIT,2009-11-02T11:21:07,2009,11,,
ANDHRA PRADESH,SRIKAKULAM,0,KHARIF,HORTICULTURE,0,Coconut,76,ASKED ABOUT THE CONTROL OF MITES.,RECOMMENDED TO SPRAY DICOFAL 3ML/LIT,2009-11-02T13:35:56,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,AGRICULTURE,0,1137,18,ASKED ABOUT THE SEED TREATMENT,RECOMMENDED TO DO WITH CARBENDAZIM 1GM PER KG SEED,2009-11-03T20:14:15,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE WEATHER REPORT OF BAPATLA,INFORMED AS PER THE WEATHER DATA PROVIDED,2009-11-04T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Others,29,ASKED ABOUT THE CONTROL OF BPH.,RECOMMENDED TO SPRAY MONOCROTOPHOS @ 2ml/lit OF WATER.,2009-11-04T00:00:00,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,ANIMAL HUSBANDRY,0,"Bovine(Cow,Buffalo)",31,ASKED ABOUT THE GOVT. SCHEMES TO PURCHASE A COW.,INFORMED AS PER THE PROVIDED DATA.,2009-11-04T13:22:41,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1137,Weather,ASKED ABOUT THE WEATHER REPORT OF TIRUPATHI,INFORMED AS PER THE PROVIDED DATA.,2009-11-04T14:11:45,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,1280,99,ASKED ABOUT CONTROL OF FLOWER DROPING,RECOMMENDED FOR THE APPLICATION OF TRIZOPHOS 250ML/ACRE,2009-11-04T14:29:15,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,1137,Weather,ASKED ABOUT THE WEATHER REPORT OF BAPATLA,INFORMED AS PER THE WEATHER DATA PROVIDED,2009-11-04T15:54:06,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),2,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLICATION OF PLANOPHIX 2.5ML/10LTR,2009-11-07T12:30:16,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),5,ASKED ABOUT VARIETIES,"INFORMMED TO THAT VARIETIES ARE LBG-648,22,611,PRABHAVA",2009-11-07T12:53:25,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,1996,76,ASKED ABOUT THE CONTROL OF TERMITES,RECOMMENDED TO APPLY COLTAR PASTE AT THE BOTTEM OF STEM,2009-11-07T13:52:41,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,HORTICULTURE,0,1280,75,ASKED ABOUT THE CONTROL OF DIE BACK AND FRUIT ROT,RECOMMENDED TO SPRAY CAPTAN 1.5 GR/LIT,2009-11-07T14:04:23,2009,11,,
ANDHRA PRADESH,Y S R ,0,KHARIF,AGRICULTURE,0,Cotton (Kapas),3,ASKED ABOUT THE CONTROL OF SUCKING PESTS,RECOMMENDED TO SPRAY ACEPHATE 1.5 GM/LTR,2009-11-05T18:34:36,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),5,ASKED ABOUT THE VARIETIES TO GROW IN RABI,RECOMMENDED TO RAISE PRABHAVA.L.B.G-611.L.B.G-22.,2009-11-06T11:01:55,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,Black Gram (urd bean),5,ASKED ABOUT THE VARIETIES TO GROW IN RABI,"RECOMMENDED TO RAISE L.B.G-648.22,611.",2009-11-06T11:50:38,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF BLAST.,RECOMMENDED TO SPRAY TRICYCLOZOLE @ 0.5g/lit OF WATER.,2009-11-06T15:45:45,2009,11,,
ANDHRA PRADESH,PRAKASAM,0,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT CONTROL OF TRHIPS,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 1.5ML/LIT,2009-11-06T17:45:10,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,1275,74,ASKED ABOUT THE CONTROL OF WEEDS,"RECOMMENDED TO SPRAY 400gm 2,4-D SODIUMSALT IN 200LIT/ACRE",2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,GUNTUR,0,KHARIF,HORTICULTURE,0,Bitter Gourd,76,ASKED ABOUT CONTROL OF SUCKING PESTS,RECOMMENDED FOR THE APPLICATION OF IMDACHLOPRIDE 0.4ML/LIT,2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,CHITTOOR,0,KHARIF,FISHERIES,0,1263,59,ASKED ABOUT CONTROL OF MANGO HOPPERS,RECOMMENDED FOR THE APPLICATION OF CARBORIL 3GM/LIT,2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,NELLORE,0,KHARIF,HORTICULTURE,0,Broccoli,83,ASKED ABOUT THE WEATHER REPORT OF NELLORE,INFORMED AS PER THE WEATHER REPORT,2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,EAST GODAVARI,0,KHARIF,AGRICULTURE,0,2051,3,ASKED ABOUT CONTROL OF FRUIT FLY IN MORINGA,RECOMMENDED FOR THE APPLICATION OF PHOSALONE 2ML/LIT,2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,Honey plant,1,ASKED ABOUT CONTROL OF POWDERY MILDEW,RECOMMENDED FOR THE APPLICATION OF DINOCAP 1ML/LIT,2009-11-07T00:00:00,2009,11,,
ANDHRA PRADESH,KRISHNA,0,KHARIF,AGRICULTURE,0,1137,5,ASKED ABOUT THE VARIETIES TO GROW IN KRISHNA REGION.,"INFORMED TO RAISE SWARNA,CHAITANYA,KRISHNAVENI,BAPATLASANNALU.",2009-11-02T15:43:25,2009,11,,
