QueryText,KccAns,Language
cotton leaf eating eating caterpillar management ,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
information about fusarium wilt management in cotton,recommended to drench copper oxy chloride  3 grams / 1 litre of water  ,en
cotton intial pest management,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
information about pink bollworm management ( early stages)," recommended to spray chlorpyrifos 500 ml in 200 litres of water/ acre
",en
information about  cotton sucking pest management,"recommended to spray flonicamid  75 grams /200 litres of water / acre  
",en
about sucking pest in cotton.,recommended to spray thiamethoxam (actara/crulser) 40 grams /200 litres of water / acre,en
neem oil dosage per acre ,recommended to spray thiamethoxam 40 grams /200 litres of water / acre   ,en
information about cotton sucking pest(whitefly)management,"recommended to spray triazophos 300 ml /200 litres of water / acre 
",en
information about cotton whitefly  management,"recommended to spray triazophos 300 ml /200 litres of water / acre 
",en
information about cotton stem borer management," recommended to spray chlorpyrifos 500 ml in 200 litres of water/ acre
",en
information about aphids management,"recommended to spray triazophos 300 ml /200 litres of water / acre 
",en
about management of stem  borer ,recommended to spray 10 grams urea in 1 litre of water,en
cotton jassids  management,recommended to spray 13,en
about management of  sucking pest in cotton ," cloudy weather,chance of showers in your area ",en
cotton sucking pest(jassids) management ,recommended to spray thiomethoxam 40 grams in 200 litres of water ,en
antracol® wp 70 (with zinc)uses ,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
bacterial leaf spot mangement in cotton," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
fink borer in cotton ,"recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  
",en
bacterial leaf  blight ,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
pink bollworm management,"recommended to spray thiodicarb 300 grams /200 litres of water/acre
",en
management of sucking and leaf eating pets,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
cotton suckinfg pest managemnt,recommended to spray acetamiprid   40 grams  /200 litres of water /acr ,en
fink borer management,"recommended to spray profenofos 400 ml/200 litres of water /  acre 
",en
whit fly in cotton,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
",en
fink borer in cotton,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
cotton black aram management ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
cotton  sucking pest  management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
 ",en
myrothecium leaf spot ,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
cotton  caterpillar management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
fink borer worm ,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
",en
management of nutrients in cotton,"recommended to spray  zinc sulphate  2 grams / 1 litre of water
",en
pink boll management in cotton,"recommended to spray cypermethrin 300 ml /200 litres of water / acre 
",en
management of lepidopterans in cotton,"recommended to spray cartap hydrochloride 400 grams/ 200 litres of water / acre 
",en
mealy bug manangement,"recommended to spray profenofos 600 ml/200 litres of water /  acre 
",en
bacerial leaf spot management,recommended to spray hexaconazole 1 gram +propiconazole 1 gram  in liter of water ,en
cotton plant protection ,"recommended to spray triazophos 300 ml /200 litres of water / acre 
",en
pink ball warm management in cotton,recommended to spray ampligo ( chlorantraniliprole + lambda-cyhalothrin ) 100 ml / acre  ,en
pinkboll worm mangement,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
midge management in cotton, recommended to spray triazophos 300 ml /200 litres of water / acre,en
gram caterpillar management in cotton,recommended to spray thiodicarb 300 gr 200 litres of water / acre   ,en
uses of magnesium sulphate,"epsom salt – actually magnesium sulfate – helps seeds germinate, makes plants grow bushier, produces more flowers, increases chlorophyll production and deters pests, such as slugs and voles. it also provides vital nutrients to supplement your regular fertilizer.",en
sucking pest and pink bollworm,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
sucking pest management in cotton ,recommended to spray thiamethoxam 40 grams /150 litres of water / acre  ,en
managemnt of pink boll worm in cotton  ,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
sucking pest management(white fly and leaf hopper ),"recommended to spray difenthiuron 240 grams/150 litres of water /acre  
",en
cotton  pink boll  worm ,recommended to spray thiodicarb 300 gr 200 litres of water / acre   ,en
cotton white fly management ,recommended to spray imidacloprid 60 ml /200 litres of water / acre      ,en
c0tton  flower drop management,"recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre  
",en
management of fruit drop in cotton,"recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre  
",en
pinkboll worm management,recommended to spray ampligo (coragen + lambda cyhalothrin) 100 ml in 1 acre,en
management of caterpillars in cotton ,"recommended to spray chlorpyrifos  500 ml/200 litres of water / acre
",en
pint boll worm management,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
management of wilt in cotton ,"recommended  to spray copper oxy chloride  600 grams   / 200 litres of water /acre  
",en
management of caterpillars in cotton,"recommended to spray quinolfos 400 ml/200 litres of water /  acre 
",en
cotton fruit rot management ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
management of sucking pests in cotton ,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
"asked about plant protection
","0.2 ml. spinosad 45 sc. per lit. water. around 300 lit. spray solution/acre.
",en
cotton  pink boll worm management ,"recommended to spray profenofos 400 ml/200 litres of water /  acre 
",en
fruit rot  management ,"recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  
",en
redishing of flowers in cotton,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
",en
fruit rot management in cotton, recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  ,en
cotton  fruit borer management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
management of aphids in cotton,"recommended to spray  fipronil  400 ml / 200 litres of water /acre  
",en
pink  boll worm  ,"recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  
",en
flower drop management in cotton,recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre,en
management of pink bollworm in cotton,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
rust in cotton ,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
white fly  management ,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
",en
"asked about pest management in cotton
","recommended to spray :- spinosad @ 3ml/10lit to control pink bollworm infestation in cotton
",en
pink  boll warm  management,recommended to spray spinosad 60 ml / 200 liters of water / one acre.,en
management of pests in cotton,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
wilt management in cotton ,recommended to drench coc (blitox) 3grams/ 1 litre of water,en
cotton caterpillar management,"  recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
bacterial leaf blight  ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
bacterial leaf blight  management ,"recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
cotton black arm disease management,recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  ,en
flower and boll drop management,"recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre  
",en
cotton zinc deficiency ,"recommended to spray zinc sulphate  2 grams / 1 litre of water
",en
blb in cotton,"recommended to spray  magnesium  sulphate  10 grams + urea 10 grams  / 1 litre of water
",en
cotton  fusarium wilt management,recommended  to drench copper oxy chloride  3 grams / 1 litre of water ,en
leaf blight in cotton ,"recommended to spray chlorothalonil 400 grams / acre  
",en
cotton myrothecium leaf spot: management ,recommended to spray( carbendazim+mancozeb    400  grams/  200 litres of water ,en
bacterial leaf blight management ,"recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
dusky cotton bug management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
root rot in cotton management,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
cotton stem application against sucking pests,"recommended to monocrotophos and water 1:4 or imidachloprid 200sl and water 1:20 make solution.apply on stem at 30,45,60 days after sowing.",en
mealy bugs in cotton management,recommended to spray dichlorvos  250 ml / 200 litres of water /  acre,en
cotton angular leaf spot,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water,en
cotton red spider mite management,"recommended to spray spiromesifen  200ml /200 litres of water /acre  (or)
recommended to spray dicofol 1 litre  /200 litres of water /acre",en
pink boll worm in cotton management,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
tobacco leaf eating caterpoillar,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
pink noll worm management in cotton,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
leaf caterpillar management in cotton,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
pink bollworm management incotton,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
pink boll worm cotton,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
leaf eating caterpiller in cotton,recommended to spray flubendiamide  40 ml / 200 liters of water / acre,en
bacterial leaf blight in,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 liters of water,en
cotton tobacco caterpiller control,poision bait:rice bran 5 kg +molases (jaggery) 500 grachlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
pink boll worm mnagement in cotton,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
pink bolll worm management,pink bolll worm management:recommended to spray spinosad 75 ml/200 liters of water / acre,en
cotton boll worm managemnet,cotton boll worm managemnet ,en
dusky cotton bug management in cotton,recommended to spray dichlorvos  250 ml / 200 litres of water /  acre,en
cotton boll worms management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
cotton fruit rot control,recommended to spray propiconazole    200 ml / 200 liters of water /acre,en
groundnut pwder mildew,recommended to spray tridemorph   200 ml /200 litres of water / acre,en
cotton white fl management,recommended to spray thiamethoxam 40 grams /150 litres of water / acre,en
pod borer in cutton,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
pink worm management in cotton,recommended to spray thioicarb   300 grams/200 liters of water /acre,en
grey mildew management in cotton,recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre,en
mirid pests management in cotton,recommended to spray   thiacloprid 250ml / 200 liters of water /acre,en
cotton sucking pest mngement,recommended to spray thiamethoxam 40 grams /200 litres of water / acre,en
cotton in pink bolewarm,recommended to spray triazophos  1.5 ml / litres of water,en
pink boll wom management,recommended to spray thiodicaeb 300 grams/200 liters of water /acre,en
pink boll worm manangement,pink boll worm manangement :recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre,en
boll worm mangement,recommended to spray   thiacloprid 250ml / 200 litres of water /acre,en
red cotton bug  in cotton,recommended to spray flubendiamide  40 ml / 150 litres of water / acre,en
cotton pink bollwarm management,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
cotton pink boll worm manageement,recommended to spray chlorantraniliprole 60 ml/150 litres of water / acre,en
cotton pink boll worm managemnt,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
cotton boll worm managemnt,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
whit fly management in cotton,"recommended to spray dimethoate  400ml /200 litres of water /acre 
",en
pink  boll worm management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
management of  sucking pest in cotton,"recommended to spray spiromesifen  200ml /150 litres of water /acre    
",en
 cotton magnesium deficiency management ,recommended to spray  magnesium sulphate 10 grams and urea  20 grams / one liter of water.,en
cotton mlay bug management,recommended spray profinofos 400 ml/acre in 200 liter water,en
pink bole worm in cotton,recommended to spray profenofos 400 ml/200 litres of water / acre,en
cotton piunk boll worm management,recommended to spray profenofos  400 ml/200 litres of water /  acre,en
borax usage in cotton,recommended to spray borax 2 gr/1 litre of water,en
wilt  management in cotton,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
sucking pest in cotton management,recommended to spray  fipronil  400 ml/ 150 litres of water /acre,en
pink boleworm in cotton,recommended to spray profenofos 400 ml/200 litres of water / acre,en
cotton red spider mite,recommended to spray dicofol 1 litre  /200 litres of water /acre,en
sucking pest management in  managemnt in cotton,recommended to spray imidacloprid 60 ml /200 litres of water / acre       .,en
sucking pest management in  cotton,recommended to spray thiamethoxam 40 grams /200 litres of water / acre,en
mealay bug managemenent in cotton,recommened spray   profinofos 400 ml/acre in 200 liter water,en
cotton leaf eating caterpiller management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
cotton sucking pest in cotton,recommended to spray imidacloprid  60 ml /200 litres of water / acre,en
mealy bug management ion cotton,recommended to spray profenofos 400 ml/200 litres of water /  acre,en
sucking pest in cotton mangemennt,recommended to spray imidacloprid  60 ml /200 litres of water / acre,en
cotton fusarium wilt management:,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
cotton sucking pest &mites management,"recommended to spray  fipronil  400 ml/ 150 litres of water /acre & 
recommended to spray dicofol 1 liter /200 litres of water /acre",en
cotton sucking pest management& mites management,"recommended to spray  fipronil  400 ml/ 150 litres of water /acre &
recommended to spray dicofol 1 liter /200 litres of water /acre",en
cotton  leaf spot   management,recommended to spray carbendazim +mancozeb    400  grams/  200 litres of water /acre,en
mealy bug in cotton management,recommended to spray oxy dematon methyl 400 ml / 200 litres of water / acre,en
ctton sucking pest management,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
cotton fruit rot management,recommended to spray carbendazim   200  grams/  200 liters of water /acre,en
tobaco caterpiller in ctton,recommended to spray profenofos 400 ml/200 litres of water / acre,en
cotton mite & white fly management,recommended to spray  spiromesifen  200 ml/200 litres of water /acre,en
cotton sucking  pest management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
cotton bacterial blight: xanthomonas campestris p.v malvacearum,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
weed management in cotton after 50 days,recommended not to spray weedicide,en
weed management in cotton during 35 das,no need to spray any weedicide during 35 das in cotton,en
cotton pink boll worm management &sucking pest&mites management,"recommended to spray profenofos 400 ml/200 litres of water /  acre &
recommended to spray  fipronil  400 ml/ 150 litres of water /acre  
&recommended to spray dicofol 1 liter /200 litres of water /acre",en
cotton pin boll worm,recommended to spray profenofos  400 ml/200 litres of water /  acre,en
sucking pest + borers management,"recommended to spray lambda cyhalothrin   + thiamethoxam 80 ml  /200 litres of water /  acre
",en
mite and leaf miner management,recommended to spray abamectin   160 ml /200 litres of water / acre ,en
cotton pink boll worm managment,cotton pink boll worm managment,en
tobaco caterpiller in cotton management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
cotton pink boll worb management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
tobacco caterpillar managemnet in cotton,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
white fly management in cooton,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
sucking pests managemnet in cotton,recommended to spray flonicamid  75 grams /200 litres of water / acre,en
cotton tobacco caterpillar leaf,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
cotton leaf spot and flower drop management,"cotton leaf spot management:recommended to spray copper oxy chloride  600  gm /200 liters of water / acre  
 flower drop management: recommended to spray naphthalene acetic acid 50 ml/ 200 liters of water /acre",en
cotton tobacco caterpillr,recommended to spray  novaluron+indoxacarb  350 ml / 150 litres of water / acre,en
cotton boll worm  management,cotton boll worm management,en
cotton fertiliers management,recommanded to apply urea-35 kgs and mop-15 kgs per acre,en
paddy pink bollwarm control,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
whitefly maanagement in cotton,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
cotton  bacterial blight,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
blackarm  management in cotton,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
cotton angular leaf spot managemet,recommended  to drench  recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre,en
alernaria leaf spot,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
cotton whitefly and fruit borer management,cotton whitefly and fruit borer management:recommended to spray spinosad 75 ml/200 liters of water / acre,en
cotton fruit borer & sucking pest management,"recommended to spray difenthiuron   300 grams/200 litres of water /acre
recommended to spray emamectin benzoate  90 grams /150 litres of water / acre",en
borers management in cotton,recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre,en
whitefly mangament in cotton,recommended to spray difenthiuron   300 grams/200 litres of water /acre,en
sucking pest  management in cotton,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
cotton whitely control,recommended to spray potassium nitrate  5 grams/1 litre of water,en
cotton tobacco caterpillar managemet,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
cotton bacterial blight control,recommended to spray copper oxy chloride 30gr+streptocycln 1gr 10 liter water,en
nutrient deficiency and leaf spot management in cotton,"nutrient deficiency and leaf spot management in cotton: recommended to spray  magnesium  sulphate  10 grams + urea 10 grams  / 1 litre of water
recommended to spray kasugamycin    500 ml /200 litres of water / acre",en
bollworm on cotton,recommended to spray difenthiuron   1.5 grams/ litres of water,en
cotton booll worm,recommended to spray flubendiamide  125 grams /200 litres of water /  acre,en
cotton flowerdrop management,cotton flowerdrop management:recommended to spray naphthalene acetic acid 50 ml/ 200 litres of water /acre,en
blackgram management in cotton,recommended to spray carbendazim   +mancozeb   500 grams / 200 litres of water / acre,en
sucking pest management in coton,recommended to spray spiromesifen  200ml /200 litres of water /acre,en
cotton pink bollrorm management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
jassid management in cotton ,"recommended to spray  fipronil  +imidacloprid (police) 100 grams/200 litres of water /acre  
",en
tobacco cater filler in cotton ,"recommended to spray npk 19-19-19 mixture  
",en
nutrient management in cotton ,"recommended to spray npk 19-19-19 mixture  
",en
farmer asked about pheramone traps ,please contact your mandal agricultural officer ,en
"fertilizer use and availability
","recommended to apply 25 kgs of nitrogen 10 kg of murate of potash in every 30, 60 ,90 days",en
information about the pre precautions of pink boll worm ,recommended to before the crop sowing deep summer ploughing is the best,en
"pink boll worm, tobacco cut worm","recommended to spray    novaluran  (remon) 300 ml /200 litres of water / acre  
????????????  300 ?????? ???????   / 300 ?????? ?????? ??????? ????? ?????? ???????? ??????
recommended to spray  novaluron+indoxacarb  (plithora) 350 ml / 200 litres of water / acre   ???????????? + ?????????????     350 ?????? ???????   / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
 cotton boll worm ,"recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre   ???????????? + ?????????????     350 ?????? ???????   / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
pink boll worm management in cotton ,"recommended to spray ampligo ( chlorantraniliprole + lambda-cyhalothrin ) 100 ml / acre   ???????? ( ????????????????????  + ??????? ???????????  )  100 ?????? ???????   /150 ?????? ?????? ??????? ??????? ?????? ???????? ??????
",en
white fly in cotton    ,"recommended to spray  fipronil  +imidacloprid 100 grams/200 litres of water /acre  
recommended to spray  fipronil (reagent) 400 ml / 200 litres of water /acre  
",en
flower drop and fruit drop,"recommended to spray naphthalene acetic acid ( planofix)50 ml/ 200 litres of water /acre  
 ??? ????? ???????? -????????? ??????? ?????(???????????? ) 50 ?????? ???????  200 ?????? ?????? ??????? ????? 1 ???? ?? ???????? ?????? 
",en
cotton leaf spot management ,"recommended to spray  hexaconazole  (contaf) 400 ml /200 liters of water / acre  
?????????????   400 ?????? ???????  / 200 ?????? ?????? ??????? ????? ?????? ???????? ??????
recommended to spray propiconazole  (tilt)  200 ml / 200 liters of water /acre  
?????????????  200 ?????? ???????  / 200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",en
cater filler in cotton ,"recommended to spray profenofos 400 ml/200 litres of water /  acre 
 ????????????  400 ?????? ???????   /200 ?????? ?????? ??????? ????? ?? ?????? ???????? ??????
",en
"nutrient 's   foliar spray , flower droping  ","recommended to spray potassium nitrate 13-0-45 @ 5 grams/1 liter of water/ acre 
????????  ????????  13-0-45 @ 5 ???????? ????? ?????? ????? ?????? ???????? ?????? 
recommended to spray urea 10 gr/1 litre of water
recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water 
npk 19-19-19 mixture  5 ???????? ????? ?????? ?????  ???????? ?????? 
formula 4 500ml/acre ,   planofix 50 ml/acre",en
pink billworm in cotten,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
???????????  ?????????  90 ????????   /150 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
",en
borers in cotton,"recommended to spray flubendiamide  (tata takumi)40 ml /200 litres of water / acre  
????????????   40 ?????? ???????   /200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
",en
bacterial leaf spots management ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
????? ?????????????   600  ???????? + ????????????????  20  ???????? /200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",en
"pindi nalli in cotton
",recommended to spray sandovit 1 ml/1 litre of water,en
 bacterial leaf spots management ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
????? ?????????????   600  ???????? + ???????????????? 20  ???????? /200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",en
"sucking pest management in
",recommended to spray fipronil +imidacloprid 100 grams/200 litres of water /acre,en
tobacco in cotton ,recommended to use  diflubenzuron 25% wp 300-350g,en
rust spots in cotton,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
?????????????  200 ?????? ???????  / 200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",en
pink boll warm management in cotton ,"recommended to spray profenofos +cypermethrin (slash)400 ml/200 litres of water /  acre 
",en
cotton pink boll worm /fruit borer management," recommended to spray thiodicarb (larvin) 300 gr 200 liters of water / acre   
??????????? 300 ????????  / 200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ??????
",en
to prevent flowering and boll drop in cotton,"recommended to spray borax 3 grams/1 litre of water
planofix @40 ml per 200 litres",en
"growth of  plant, leaves are turning in red colour  of cotton
"," recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water  ????????  ???????? (13-0-45)  5 ????????  ?? ????? ?????? ?????  ???????? ??????   
recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water recommended to spray agrominimax 3 grams/1 liter of water                                                                                    
di ammonium phosphate 10gm/1 lit of water   or magnessium sulphate 10gm/1 lit +urea 20 gm",en
better growth in cotton," recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water  ????????  ???????? (13-0-45)  5 ????????  ?? ????? ?????? ?????  ???????? ??????   
isabion @300 ml per acre ",en
"white fly   , pink boll worm     ","thiomethaxam60gm/????
  thiodicarb ( larvin)
??????? ????? ?? ?????? ???????? ?????? 
recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
???????????  ?????????  90 ????????   /150 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
",en
 pink boll worm in cotton    ,"recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre   
??????????? 300 ????????  / 200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ??????",en
sucking pest pest management ,"recommended to spray spinosad 75 ml/200 litres of water / acre 
??????????  75  ?????? ???????   /200 ?????? ?????? ??????? ??????? ?????? ???????? ?????? 
",en
cotton sucking pear management,"recommended to spray thiamethoxam 40 grams /150 liters of water / acre   ????????????? 40 ????????   / 150 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
white fly and aphids management in cotton ,"recommended to spray  acetamiprid + fipronil 400 ml / 200 litres of water /acre 
 ?????????????  +?????????? 400 ?????? ???????  / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ??????   
",en
cotton fruit rot &die back management,"recommended to spray   metiram+pyraclostrobin 600 grams /200 liters of water /acre    
???????? + ?????????????????   600 ???????? /200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
",en
foe better flowering in cotton,"recommended to spray formula-4 500ml/200 liter of water/ acre???????? -4 500 ???? / 200 ????? ?????? ????? ???????? ?????? 
",en
black leaf spot in cotton ,"recommended to spray azoxystrobin +tebuconazole (custodia) 240 ml/200 litres of water / acre  
 ????????????????? +?????????????  240 ?????? ???????  / 200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",en
nutrient 's foliar spray in cotton,recommended to spray agromin max 3 grams/1 litre of water,en
fink boll worm in cotton,"recommended to spray profenofos  400 ml/200 litres of water /  acre 
 ????????????  400 ?????? ???????   /200 ?????? ?????? ??????? ????? ?? ?????? ???????? ??????
",en
"can planofix and insecticide be mixed
",suggested to test in a cup if it is compatible it can be sprayed together (planofix and ?????????????),en
cotton cercospera leaf spot management,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
( ??????????? + ????????? ) 400 ???????? / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????
",en
leaf spots in cotton ,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( ??????????? + ????????? ) 400 ???????? / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????
",en
cotton wilt /fruit rot management ,"recommended to drench copper oxy chloride  3 grams / 1 liter of water  ????? ????????????? 3 ???????? / ????? ?????? ????? ????? ?????? ????? ?????? 
recommended to drench  metalaxyl   (ridomil) 200 grams / 200 liters of water /acre   
???????????  ??  200 ????????   / 200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
",en
aphids mangement in cotton,"recommended to spray thiamethoxam 40 grams /150 litres of water / acre   ????????????? 40 ????????   / 150 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
pik boll worm in cotton ,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
  ??? ???? 5 ?????? ??????? / 1  ????? ??????  ???????   ?????   ???????? ??????  
recommended to spray profenofos (curacron) 400 ml/200 litres of water /  acre 
 ????????????  400 ?????? ???????   /200 ?????? ?????? ??????? ????? ?? ?????? ???????? ??????
",en
in cotton   sucking pest's & borer's management ,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( ??????????? + ????????? ) 400 ???????? / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????recommended to spray spinosad (tracer) 75 ml/200 litres of water / acre 
??????????  75  ?????? ???????   /200 ?????? ?????? ??????? ??????? ?????? ???????? ?????? 

",en
cotton boll worm management ,"recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre   ???????????? + ?????????????     350 ?????? ???????   / 200 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
cotton leaf eating caterpillar  management,"poison bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  liters mix the ingredients well  & are kept around the field in the evening hours 
????? ??:-??? ????? 5 ?????? +?????? 500 ???????? + ????????? 500 ???????? ????  ??????????????   500 ????????????? + ???? ????? ??????? ???????? ???????? ?????? ?????? ??????? ?????????? 
",en
leaves are tuirning in to red in colour ,"recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water 
 m45  + urea",en
sucking pest in cotton(white fly ),"recommended to spray thiamethoxam 40 grams /150 litres of water / acre   ????????????? 40 ????????   / 150 ?????? ?????? ??????? ????? ?? ?????? ???????? ?????? 
",en
