QueryText,KccAns,Language
yellow mosaic (pallaku tegulu in green gram,spray to  monocrotophos  1.6ml/l or acephate  1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
about the yelloow mosic virus in greengram,recommended to spray dimithoate 2milliliters per liter water,en
caterpillar damage in green gram,"recommended to spray  acephate 300 grams/200 liters water /acre
+
recommended to spray azadirhachtin ( neem seed kernal oil )  1 liter /200 litres of water /acre",en
green gram leaf hopper management,green gram leaf hopper management: recommended for spray neem oil 5 ml + acephate 1.5 grams/1 litre of water,en
sucking pests on green grams,recommended to spray  fipronil  400 ml/ 200 liters of water /acre,en
green gram leaf eating caterpillar management,recommended to spray   monocrotophos 400 ml / acre,en
green pod borer management,green pod borer management : spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or dimethoate @ 2ml/l of water.,en
spotted pod borer management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
green gram tobacco leaf eating catterpiller management,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
green gram tobbaco caterpillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
leaf eating caterpillar in greengram,leaf eating caterpillar in greengram ,en
green gram leaf eating catter piller management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
management of green gram white fly,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
greengram thrips control,recommended to spray  fipronil  400 ml / 200 litres of water /acre,en
caterpillar management in greengram,caterpillar management in greengram:recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
green gram spotted pod borer management,green gram spotted pod borer management : recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
green  gram  caterpillar  management,green  gram  caterpillar  management recommended neem oil 1it /acre,en
green gram cersopera leaf spot:,green gram cersopera leaf spot:recommended coper oxi cloride 500grm+streptocyclin 30grm/acre,en
fertilizer dose for green grams,advised to apply 30 kg urea and 20 kg potash per acre,en
yellow mosaic disease in green grams,recommended to spray  fipronil  400 ml/ 200 liters of water /acre,en
pod fly in green grams,recommended to spray triazophos 300 ml /200 liters of water / acre,en
green gram root rot management,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
root rot in green grams,recommended  to drench  coppor oxy chloride  3 gm / lit of water,en
green gram bacterial blight  management,recommended  to spray coppor oxy chloride  30 grams   +   streptocycline   1 gram  / 10 liters of water,en
weed management in green grams,recommended to spray pendimethalin @ 1-1.25 litre/acre,en
pod borer management in greengram,pod borer management in greengram : recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
greengram powdery mildew management,recommended to spray dinocap  400 ml /200 litres of water / acre,en
green gram sucking pest management,green gram sucking pest management : recommended to spray dimethoate  400ml /200 litres of water /acre,en
root rot management in greengram,root rot management in greengram : recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
green gram leaf hoppers management,green gram leaf hoppers management : recommended for spray neem oil 5 ml + acephate 1.5 grams/ 1 liter of water,en
management of green gram powdermildew,recommended to spray dinocap  400 ml /200 litres of water / acre,en
green gram powdery mildew management,green gram powdery mildew management : recommended for spray dinocap 1 ml/1 liter of water,en
green gram cercopsora leaf spot management,green gram cercopsora leaf spot management : recommended for spray saaf 2  grams/ 1 liter of water,en
green gram tobacco caterpillar management,green gram tobacco caterpillar management : recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
greengram weed managenment,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
green gram white flies management,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
green gram yellow mosaic disease management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
green gram leaf eating caterpillers management,recommended to spray monocrotophos 400 ml /acre,en
green gram white fly management:,green gram white fly management:recommended to spray imidacloprid 100 ml /200 litres of water / acre,en
greengram caterpiller control,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
bacterial leaf blight in green grams,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
powdery mildew damage in green gram,recommended to spray dinocap  400 ml /200 litres of water / acre,en
tobacco caterpiler management in greengram,recommended to spray spinosad 75 ml/200 litres of water / acre,en
greengram sucking pest management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
leaf eating caterpillar on green grams,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
leaf eting cater pillars in green gram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
pod fly on green grams,recommended to spray triazophos 300 ml /200 liters of water / acre,en
green gram gram caterpillar management,green gram gram caterpillar management : recommended to spray thiodicarb 300 gr 200 liters of water / acre,en
green gram white fly management,green gram white fly management : recommended for spray neem oil 5 ml + acephate 1.5 grams/ 1 liter of water,en
green gram thrips  management,recommended to spray monochrotophos 1.6 milli liter / liter water,en
greengram aphid control,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
green gram thrips management,green gram thrips management : recommended to spray acephate 300 grams/ 200 litres of water / acre,en
borer in greengram,recommended to spray emamectin benzoate- 90 gram/acre in 150 liter water,en
management of green gram pod borer,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
green gram rust management,"green gram rust management :  
recommended to spray chlorothalanil  400 grams per acre",en
green gram yellow mosaic diseases,recommended to spray monocrotophos 400 ml /acre,en
greengram nutrient management,greengram nutrient management : recommended to spray 13-0-45 @5 gram per litre,en
green gram borer management,recommended to spray chloripyriphos 500 ml/acre,en
green gram  maruka vitrata damage,recommended to spray lambda cyhalothrin 300 milli liter/ acre,en
green gram pod fly management,recommended to spray monocrotophos 400 ml /acre,en
tobacco caterpillers in greengram,rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  liters mix the ingredients well  & are kept around the field in the evening hours,en
green gram leaf blight management,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
green gram spiny pod borer management,recommended for spray profinphos 400 ml/acre,en
sucking pests on green gram,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
aphid management in green gram,aphid management in green gram : recommended to spray monocrotophos 320 ml /200 litres of water /acre,en
whiteflies in greengram,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
green gram bod borer,recommended to spray:proclaim 90 grams in 150 liters of water,en
gram caterpillar management in green gram,gram caterpillar management in green gram : recommended to spray thiodicarb 300 gr 200 litres of water / acre,en
leafy caterpillers in greengram,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
root rot in greengram,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
green gram sucking pest and helicoverpa damage,recommended to spray  dimethoate  400ml/acre  spray emamectin benzoate (100 grams/acre in 200 lt water,en
about greengram tobaccocaterpiller management,recommended to spray emamactin benzoate 90 grams per acre,en
green gram aphid damage,recommended to spray acetamipride 40 grams per acre,en
leaf crinckle disease in greengram,recommended to spray dimethoate  400ml /200 liters of water /acre,en
green gram powdery mildew & pod borer management,"recommended to spray monocrotophos 400 ml /acre   or
recommended to spray  profenophos 400 ml / acre",en
greengram spotted pod borer,greengram spotted pod borer : recommended to spray emmamectin benzoate 90 gram per acre,en
greengram bacterial blight,greengram bacterial blight : recommended to spray copper oxy chloride 30 gram +1 gram plantomycin in 10 litres water,en
"yellow mosaic
(pallaku tegulu)in greengram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
greengram spotted pod borer management,recommended to spray spinosad 75 ml/200 liters of water / acre,en
green gram leaf eating cater pillar management :,green gram leaf eating cater pillar management : recommended to spray profenofos 400 ml/200 litres of water / acre,en
green gram leaf crinckle management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
greengram whiteflies management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
grenn gram sucking pest management,recommended to spray  acephate 300 gr/acre in  200 lt water,en
green gram spotted pod borer damage,recommended to spray lambda cyhalothrin  250-400 milli liter /acre,en
aphid damage in paddy,recommendedto spray dimethoate  400ml/acre,en
green gram growth & development,recommended to spray multi-k 5gm / lit,en
blackgram  leaf spot,recommended for coper oxy chloride 3 g or saff 3 g/l,en
growth initiation in green gram,recomended to spray multi k 1kg/acre,en
about the greengram spodoptera,recommended for spray profenophos 400 ml / acre,en
powdery mildew problem in grengram,recommended to spray ajoxystrobin (amister) 150 ml/acre,en
green gram powdrey mildew management,recommended to spray nativo 160 gram / acre i 200 lt water,en
green gram lef webber,recommended to spray chloripyriphos 500 ml/acre,en
green gram iron deficiency,recomended to spray annabedi 400 grams/acre,en
green gram flower fly,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
about the weed management in green gram,"recommended to spray 2,4 d(fernoxone ) 500 grams per acre",en
upward curling in blackgram,acephate 300 gr/acre in  200 lt water,en
about the yellowmosaic in greengram,recommended to fipronil400 ml/acre  in 200 liter water,en
green gram bemisia tabaci,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
green  gram sucking pest,recommended to spray   monocrotophos 400 ml / acre,en
root rot infestation in green gram,recommended to spray copper oxy chloride (blitox) 600 grams per acre,en
pest damage i pulses,recommendedto spray proclaim 100 grams/acre in 200 lt water,en
pestdamage in green gram,recommended to spray novaluran+indoxicarb (plithora) 350 ml per acre,en
about the greengram yellow mosaic,recomonded to spray dimithoate 2milliliters in liter water,en
weed management in green gram @ 5days,recomended not to spray any herbicide,en
sucking pest in gram gram,spray to aciphate 300 gram/acre for 200 liter of water,en
about the spodoptera damage in greengram,recommended to spray novaluron+inaxicarb 350ml/acre,en
about the greengram midgefly,recommended to spray triazophos  300 ml per acre,en
sucking pesrt problem in green gram,spret recommeded dosage of syanthaniliprol 250ml/acr,en
die back disease in greengram crop,recommended to spray mancozeb 2.5 gr/li water,en
white fly problem in grengram crop,recommended to spray acephate 1.5 gr/li water,en
about management of the powdery mildew in green gram,recommended to spray azoxystrobin (amistar) 150 ml per acer in 200 liter of water,en
"suckinhg pest pro, in minumu",recommended to spray flunicamide (ulala)75 grams per acre,en
green gren growth & development,recommended to spray multi-k 5gm /acre,en
green gram upward curling,recommended for spray acephate 1.5 grams + neem oil 5 ml/ 1 liter of water,en
yellow mosaic virasu in green gram,spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
cercosporal leaf spot management,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
thrips  management in cotton,"recommended to spray monocrotophos 400 ml /200 litres of water /acre 
and recommended to spray acephate 1.5 grams  / litres of water",en
pod borer in green grams,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
green gram gram leaf eating caterpillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
white fly control in greengram,recommended to spray monocrotophos  320 ml /200 liters of water /acre,en
green gram cercospora leaf spot management,recommended to spray mancozeb  500-600 grams  per acre,en
weed managemenyt in green gram @ 15 days,recommended to spray agle 250milli/acre,en
green gram aphid managemnt,recommended to spray emamectin benzoate 90 gram /acre for 200 liter of water,en
leaf hopper in greengram,recommended for spray profenophos 400 ml / acre,en
leaf eting cater pillar in green gram,recommended to spray dimethoate  400ml /200 liters of water /acre,en
leaf eating catterpiller damage in green gram,recommended to spray laewin 300 milli/cre,en
white fly management in green gram,white fly management in green gram : recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
tobacco cater pillars in green gram,"recommended to spray chloripyriphos 500 ml/acre 
recommended to spray acephate 300 grams/ acre",en
spotted pod borer in green gram,recommended to spray cypermethrin 300 ml /200 liters of water / acre,en
green gram laf eating caterpillar management,spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l  of water.,en
yellow mosaic virus for green gram,recommended for dimethoate  400 ml / acre 200 liter water,en
green gram mite damage,recommended to spray dicopal 3 milli liter / liter water,en
weed management in green gram @ 15 days,recommended to spray agle 250 milli/acre,en
bihar hairy caterpillar management in green gram,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
bihar hairy caterpillar infestation in green gram,recommendedto spray emmamactin benzoate (proclaim) 100 grams/acre in 200 lt water,en
greengram mosaic disease,greengram mosaic disease: recommended to spray dimethoate 400ml/acre,en
hairy caterpillar infestation in green gram,recommended to spray emamactin bezoate (proclaim) 100 grams/acre in 200 lt water,en
control of caterpiller in greengram,recommanded to spray chlorophiriphus 2.5 ml/litre of water,en
whiteflies in greemgram,recommended to spray   monocrotophos 400 ml / acre,en
bacterial leaf blight management in green gram,recommended  to spray copper oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 litres of water,en
green gram sucking pest managament,green gram sucking pest managament recommonded monocrotophos 400ml/acre,en
green gram leaf spot management,recommended for spray mancozeb 3 grams/ 1 liter of water,en
gram caterpillar management in pulse crops,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
green gram bacterial leaf blight,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
pumpkin beetle  management,pumpkin beetle  management : recommended to spray azadirhachtin  1 liter /200 liters of water /acre,en
leaf eating caterpiller damage in green gram,recommended to spray chloropyriphas 500 illi/acre,en
root rot damage in green gram,recommended to usecopper oxi chloride 600 grams/acre,en
leaf spots in green gram,"recommended to spray mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre",en
pod borers in green gram,recommended to spray  chlorpyrifos 500 ml/acre,en
greengram rust disease,recommended to spray mancozeb 2.5 grams/litre water,en
about the greengram tobacco cater piller managemnt,recommended to spray emamectin benzoate  100 grams/acre in 200 lt water,en
hairy caterpillar management in green gram,recommended to spray emamactin bezoate (proclaim) 100 grams/acre in 200 lt water,en
green gram pod borer & thrips  management,recommended for spray spinosad 75 ml/ acre,en
green gram fungus / leaf crinkle disease,recommended to spray  hexaconazole   400 ml /200 liters of water / acre,en
green gram leaf hopper,recommended for spray neem oil 5 ml + acephate 1.5 grams/1 liter of water,en
rust damage in green gram,recommended to spray mancozeb m-45 500-600 grams/acre,en
leaf eating caterpillar management in green gram,leaf eating caterpillar management in green gram: recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
greengram leaf eating caterpillers management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
greengram caterpiller management,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
green gram leaf eating catterpiller management,recommended to spray  chlorpyrifos  500 ml/200 liters of water / acre,en
borer management in green gram,recommended to spray chlorpyrifos 500 ml / acre in 200 liter water,en
management of greengram white fly,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green gram leaf eating caterpillar management :,green gram leaf eating caterpillar management : recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
greengram mites management,recommended to spray spiromesifen  200ml /150 litres of water /acre,en
greengram leaf eating caterpillar management,greengram leaf eating caterpillar management :recommended to spray acephate 1.5 grams  / litres of water,en
management of green gram leaf eating caterpillar,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
leaf eating caterpillar  management in green gram,recommended to spray chloropyriphos 400 ml per acre,en
leaf eating caterpillar management in greengram,recommended to spray chloropyriphos 500 ml/acre,en
green gram yellow mosaic management,recommended to spray dimethoate 400 ml/acre  litter of water for 200 liter of water,en
white fly greengram,recommended to spray acephate 300 gr/acre in  200 lt water,en
fertilizer dose for green gram,advised to apply 1 bag urea and 20 kg potash per acre,en
weed icide i n green gram,recommended vip super 250 ml / acre,en
green gram yellowing,recommended to spray acephate 300 grams/ acre,en
weed management in pesara,dont spray any weedicide,en
about the greengram thrips management,recommended to fipronil(regent)400 ml/acre  in 200 liter water,en
pod borer in green gram:,pod borer in green gram: spray chloripyriphos 500 ml/acre in 200 litres of water.,en
weed management in in green gram,recommended to spray propaquizafop  250-300 ml/acre,en
green gram hairy caterrpillar management,suggested to spray chlorpyriphos @ 2.5 ml/l water + nuvan @ 1 ml/l water,en
green gram   yellow mosaic virus management,recommended to spray dimethoate 400 ml/acre for 200 litter of water,en
greegram weed management,recommended to spray pendimithali 1.5ml per 1 liter of water,en
green gram pod fly,recommended to spray triazophos  300 ml per acre,en
green gram  white fly,recommended to spray  dimethoate  400 ml / 200 liter water,en
weed management in greengram after 25 days,recommended to spray propaquizafop 250-300 ml/acre,en
green gram wight fly management,recommended to spray dimethoate 1 ml/1 litter f water,en
about the greengran yellow mosaic management,recommended to spray diemithoate 2 milli liters per liter water,en
green gram tobacco caterpillers management,recommended to spray spinosad 75 ml/200 litres of water / acre,en
greengram tobacco caterpillers management,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
sucking pests management in greengram,sucking pests management in greengram :recommended to spray dimethoate  400 ml /200 liters of water /acre,en
management of green gram tobacco caterpillar,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
aphids management in greengram,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
greengram thrips management,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
powdery mildew management in greengram,powdery mildew management in greengram :recommended to spray dinocap  200 ml /200 liters of water / acre,en
tobacco caterpillar in green grams,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  liters mix the ingredients well  & are kept around the field in the evening hours,en
greengram yellow mosaic virus control,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green gram  powdery mildew management,recommended to spray carbendazim +mancozeb    400  grams/  200 litres of water /acre,en
helicovepa management in green gram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
leaf miner management in bengalgram,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
bean aphid management in green gram,recommended to spray acephate 300 grams/ 200 liters of water / acre .,en
leafeating caterpiller in greengram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
green gram sucking pest damage,recommended to spray imida chloprid 100 milli liter /acre,en
fertilizer management in greengram,fertilizer management in greengram :recommended to spray 19-19-19 5 grams in one liter of water,en
sucking pest management- greengram,recommended for spray acephate 300 gr/acre in  200 lt water,en
green gram weed  and fertilizer management,"recommended to spray imazitapyr 300- 400 ml per acre and 2 tones farm manure, 1bag dap",en
greengram yellow mosaic desease management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green gram thrips control,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
blackgram yellow mosaic desease management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green gram pod borer management :,green gram pod borer management :recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
trips in green,recommended for dimethoate ( rogar) 400 ml / acre 200 liter water,en
green gram bacterial wilt management :,green gram bacterial wilt management :recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
greengram yellow mosaic disease management,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
sucking ppestmanagement in green gram,sucking ppestmanagement in green gram:recommended to spray  fipronil  400 ml / 200 litres of water /acre,en
management of white fly in green gram,recommended to spray acephate 1.5 grams  / litres of water,en
leaf eaing catterpillar in green gram,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
greengram cercospora leaf spot control,recommended to spray chlorothalonil 400 grams / acre,en
weed managemnent in green gram,do not spray any weedicide,en
greengram white fly management,recommended to spray  fipronil  400 ml/ 200 litres of water /acre,en
green gram initial pest management management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
information about greengram weed management," recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre
",en
green gram post emergence weed management,"weather report : dry weather,chance of showers in your area 
",en
cow pea leaf miner management,recommended to spray  oxydemeton-methyl  400 ml/  200 litres of water /acre,en
weed management in green gram during 15-20 daysv after sowing,recommended to spray propaquizafop 250 ml (or)  quizalofop-p-ethyl  400 ml/200 litres of water  per  acre,en
green gram bihar  hairy caterpillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
greengram leaf eating caterpillars management,recommended to spray spinosad 75 ml/200 litres of water / acre,en
pod borer management in green gram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
green gram hairy caterpillar management,recommended to spray profenofos 400 ml/200 litres of water /  acre,en
leafhopper management in green gram,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
red spider mite in green gram,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
greengram bihar hairy caterpiller management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
green gram yellow gram variety,recommended to spray dimethoate  400ml /200 litres of water /acre,en
greengram aphids control,recommanded to spray acetamipraide 40 gms per 2oo litres of water/acre,en
leaf hopper in green gram,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / 
acre",en
management of green gram root rot,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
leaf spot management in bengalgram,recommended to spray saaf( carbendazim  + mancozeb ) 400 gm / acre,en
green gram fertlizer,recommended spray urea 5-10 grams/litre,en
leaf hopper management in green gram,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
green gram aphids management,recommended to spray imidachloprid60 ml per acre,en
green gram leaf eating caerpillar,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
green gram pop borer management,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
tobbaco cetterpiller in green gram,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
powdry mildew in ground nutn,recommended to spray dinocap  200 ml /200 litres of water / acre,en
greengram leaf eating caterpiller management,recommended to spray chlorantraniliprole 60 ml/150 litres of water / acre,en
powdery mildew management in green gram,recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre,en
green gram  leaf eating cater pillar management,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
green gram flower increasing and gram caterpillar management,recommended to spray  13-0-45 1 kg/acre in 200 lt water and spray emamectin benzoate  90 grams /150 litres of water / acre,en
management of green white fly,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
greengram pod borer control,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
aphids management in green gram,recommended to use thiamethoxam 40 gm/ 200 litres of water / acre,en
about management of sucking pest in green gram,recommended to spray  fipronil  400 ml / 200 litres of water /acre  ,en
information about maruca vitrata management in greengram,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
information about greengram sucking pest management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
fertilizer dosage in green gram,recommended to spray azadirhachtin 5 ml / 1 litre of water ,en
green gram aphids management ,"recommended to spray thiamethoxam 40 grams /150 litres of water / acre   
",en
green gram leaf eating caterpillars management," recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
"green gram ,green gram post emergence weed management  15-20 days )",recommended to sowing time rabi-september 15-october,en
about management of sucking pest in  green gram,recommended to spray acephate 300 grams/ 200 litres of water / acre ,en
storage pest management in black gram,recommended to keep aluminium phosphide tablets,en
green gram  rust management ,"recommended to spray tridemorph   200 ml /200 litres of water / acre  
",en
green gram  sucking pest management,recommended to spray imidacloprid 60 ml /150 litres of water / acre  ,en
green gram leaf eating caterpillar management ,"recommended to spray tridemorph   200 ml /200 litres of water / acre  
",en
flower webber management,"recommended to spray flubendiamide  40 ml /200 litres of water / acre  
",en
gram catterpilar management,recommended to spray chlorantraniliprole 60 ml/150 litres of water / acre    ,en
gram caterpillar in green gram,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
yellow vein mosaic vein,"recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water  
",en
green gram  initial caterpillars management,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
",en
green gram rust management ,recommended to spray tridimarf 1 m.l /liter of water,en
spot and sucking pest,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
",en
borers and sucking pest managemenet,recommended to  spray lambdacyhalothrin+thiomethaxim (alika)80   ml/200 liters of water per acre,en
green gram  aphids management,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
can novaluran over dose effect the plant,"phytotoxicity has not been reported, when used as recommended.",en
blackgram  caterpillar management, recommended to spray chlorpyrifos  500 ml/200 litres of water / acre,en
"spot, borer management","recommended to spray mancozeb   600 grams / 200 litres of water / acre                                                                                 recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  
",en
management of caterpillars in green gram,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
post emergent herbicide for grasses," recommended to spray quizalofop-p-ethyl 400 ml/200 litres of 
",en
green gram  caterpillar management ,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
yellow mosaic leaves management,"recommended to spray acetamiprid   40 grams  /200 litres of water /acre 
recommended to spray imidacloprid 60 ml /150 litres of water / acre       ",en
mosaic virus management,recommended to spray imidacloprid 60 ml /150 litres of water / acre      ,en
pulse epilachna beetles,"recommended to spray monocrotophos  320 ml /200 litres of water /acre 
",en
management of fungal disease in green gram,"recommended to spray captan    600 grams/200 litres of water / acre    
",en
management of weeds in green gram,recommended to go for hand weeding,en
greengram caterpillar management,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
post emergent herbicide after 20 days,"recommended to spray imazitapyr 300 ml/200 litres of water per acre 
",en
sucking pest management  in green gram ,"recommended to spray dimethoate 400 ml /200 litres of water /acre 
 ",en
pre emergence herbicide management,"recommended to spray pendimethalin 1 litre /200 litres of water acre (or)
recommended to spray alachlor 1 litre /  200 litres of water per acre  
",en
greengram  caterpillar management,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
greengram leaf eating caterpillar management ,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
gren gram podborer management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
green gram sucking pest management:,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
whitefly in greengram management,"recommended to spray acetamiprid   40 grams /200 litres of water 
/acre",en
green gram leaf eating caterpillar mnagement,recommended to spray spinosad 75 ml/200 litres of water / acre,en
green gram whiteflies management,recommended to spray acephate 1.5 grams  / litres of water,en
sucking pest management in green gram,recommended to spray spiromesifen  200ml /200 litres of water /acre,en
green gram leaf webber management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
blister beetle management in green gram,recommended to spray  chlorpyrifos 2.5 ml/1 liters of water.,en
green gram yelow mosaic virus,recommended to spray dimethoate  400ml /200 litres of water /acre,en
leaf crinckle virus management in green gram,recommended to destroy virus affected plants and recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green gram sucking pest & leaf eating caterpillar management,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
or
recommended to spray monocrotophos  320 ml /200 litres of water /acre",en
yellow vein mosaic virus management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
green manure growth management,recommended to apply urea 25 kg /acre,en
thrips management in green gram,recommended to spray acephate 1 gram/ 1 liter of water .,en
whitefly in green gram,recommended to spray triazophos 400 ml /200 litres of water / acre,en
yellow mosaic disease management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
bihar hairy caterpillar managment,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre .,en
pod borer management in cowpea,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
blister beetle management green gram,recommended to drench chlorpyrifos 2.5ml/1 litre  of water,en
green gram bacterial leaf blight: xanthomonas phaseoli management ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
weed management in greengram ," recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre
",en
blackgram caterpilla rmanagement,"recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  
",en
green gram  initial pest management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
bore damage management ,"recommended to spray thiodicarb 300 grams /200 litres of water/acre
",en
neem oil  dosage,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
whitefly management in greengram,recommended to spray triazophos 300 ml /200 liters of water / acre,en
spotted pod borer:in greengram,recommended to spray difenthiuron   300 grams/200 litres of water /acre,en
