QueryText,KccAns,Language
weed management in black gram @ 9 days,recommended not to spray any weedicide at this time better to do hand weeding,en
black gram plant growth management,black gram plant growth management : recommended to potassium nitrate 1 kg /200 litres of water/acre,en
black gram anthrocnose,recommonded black gram anthrocnose  copper oxy chloride 3gr/lit,en
white flies in pulses,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
black gam weed management at 30 days,not recommended herbicide,en
whitefly for blackgram,"recommended tospray  acephate 300 gr/acre in  200 lt water or acetamipride(pride, manik,vermit) 40 grams per acre",en
black gram eating caterpiller,recommended to spray chloripyriphos 500 ml/acre,en
weed management in black gram 15das after sowing,recomeneded to spray azil-250ml/200liters of water,en
white fliwes management in black gram,recommended to spray acephate 300 gr/acre in  200 lt water,en
broad leaf weed management in black gram,please spray imizathaphor@250 ml /acre is recommended for bangaru theega control in black gram field,en
fertilizer recommendation for blackgram,recommended to apply 8 kgs nitrogen 20kgs phosphorous,en
how to control helicoverpa armizera in black gram,recommended avant @ 200 ml /acre for control helicoverpa armizera in black gram,en
cotton leaf eting cateer pillars,recommended to spray profenofos 400 ml/200 liters of water /  acre,en
mite infestation in black gram,recommended to spray abamectin (dynamite) 160 ml per  acre,en
pre emergence weed management  in black gram,recommended to spray pendimethalin 5 milli liter / liter water,en
black gram weed managment,black gram weed managment quizolopop ethyal 400 ml /acre,en
black gram leaf eating caterpillar and growthing management,recommended to spray chloripyriphos 500 ml/acre and 13-0-45 1 kg/acre in 200 lt water,en
black gram blister beetle,recommended to spray chloripyriphos 500 ml/acre,en
in blackgram pod borer,recommended to spray novuluron 200 ml in 100 litres of water,en
about management of the maruca in black gram,recommended to spray emamectin benzoate 100 grams/acre in 200 liter of  water,en
black gram pod borer managemment,recommended to spray emamectin benzoate 90 gram /acre for 200 liter of water,en
black cercospora  leaf spot management,recommended to spray carbendazim 200 grams per acre for 200 liter of water,en
black gram  spotted pod borer,recommended to spray chloripyriphos 500 ml/acre,en
fertilizer dose for black gram,advised to apply 20 kg urea and 100 kg single super phosphate,en
white fliy managemenmt in black gram,recommended to spray acephate 300 gr/acre in  200 lt water,en
black gram corinospora leaf blight,recommended to spray  mancozeb  2.5 gram / liter water,en
management of the pod borers,recommendedto spray proclaim 100 grams/acre in 200 lt water,en
tobbaco cter pillar in blackgram,recommended to spray chlorantraniliprole 60 ml/200 liters of water / acre,en
black gram  plant protection,recommended to spray  pyraclostrobin   100 ml/200 liters of water /acre,en
black root rot,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
mites in black gram,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
black gram white fly and caterpillar management,recommended to spray triazophos  300 ml per acre,en
black gram leaf crinckle management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
tobacco caterpillar on black grams,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
blackgram bihar hairy caterpiller management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram  white fly management,recommended to spray pegasis 300 gram / acre,en
black gram leaf crinkle disease,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
blackgram leafcrinkle management,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
white fly in black,recommended to spray triazophos 300 ml per acre,en
catter pillaer management in balack garam,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
black growth information,recommended to spray potassium nitrate 1 kg/acre for 200 lighter of water,en
management of blackgram white fly,recommended to spray dinocap  200 ml /200 litres of water / acre,en
yellow mosaic disease in black grams,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
aphid black gram,recommended to spray  acephate 300 gr/acre in  200 lt water,en
weed management of green gram,weed management of green gram:imazithapir 250ml/litre water,en
black gram yellowing management,recommended to spray acetamiprid   40 grams  /150 liters of water /acre,en
blackgram biharhairy caterpillar control,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
black gram carinospora disease management,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
black gram thrip management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
spotted pod borer in blackgram,recommended to spray    novaluran  200 ml /200 liters of water / acre,en
black gram aphid and powdery mildew management:,"black gram aphid and powdery mildew management : aphid management -recommended for dimethoate  400 ml / acre 200 liter water 
 powdery mildew management - recommended to spray dinocap400 ml per acre",en
spotted pod borer,recommended to spray    novaluran  200 ml /200 litres of water / acre,en
black gram pod borer managemnt,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
bean aphid damage on black grams,recommended to spray thiamethoxam 40 grams /150 litres of water / acre,en
black leaf spot management,"black leaf spot management :  
recommended to spray chlorothalanil  400 grams per acre",en
sucking pest management in blackgram,sucking pest management in blackgram: recommended to spray triazophos 300 ml /200 liters of water / acre,en
weed management in blackgram at 40 days,weed management in blackgram at 40 days: not recommended,en
blackgram rust management,recommended to spray dinocap  200ml /200 litres of water / acre,en
black gram root rot and root grub,"recommended  to drench  copper oxy chloride  3 grams / 1 litre of water 
 recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre",en
black gram weed management at 45 days,dont spray any weedicide,en
black gram flower drop management,recomended to spray napthaline acitic acide 50 ml/acre for 200 liter of water,en
post emergence weed managment in black gram,"post emergence weed managment in black gram :  
recommended to spray quizalopop ethyl 400 ml per acre",en
blackgram cercospera leaf spot,recommended to spray mancozeb   600 grams / 200 liters of water / acre,en
black gram corinospora green spot management,recommended to spray  hexaconazole   400 ml /200 liters of water / acre,en
black gram tobacco caterpillar mangement,black gram tobacco caterpillar mangement :  recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
stem fly on black grams,recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre,en
management of powder mildew,recommended to spray dinocap  200 ml /200 litres of water / acre,en
management of black gram pod borer,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
management of black gram tobacco caterpillar,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
black  gram in black gram,"recommended to spray acetamipride(pride, manik,vermit) 40 grams per acre",en
management of black gram leaf spot,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
black gram yellow mosaic control,recommended to spray triazophos 300 ml /200 liters of water / acre,en
black gram leaf miner management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
black gram witefly,recommended to spray imidacloprid 60 ml /200 liters of water / acre       ?,en
leaf spot on black gram,recommended to spray azoxystrobin  150 ml /200 liters of water /acre,en
stem rot in black grams,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
blackgram  root rot control,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
trips management in blackgram,recommended to spray chloropyriphos 500ml/200litre water,en
blackgram bud necrosis control,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
black gram mite managemet,recommended to spray spiromesifen  200ml /200 liters of water /acre,en
black gram pod borer & podewry mildew & rust management,"recommended to spray spinosad 75 ml/200 litres of water / acre 
recommended to spray dinocap  200 ml /200 litres of water / acre   &
recommended to spray carbendazim   200  grams/  200 litres of water /acre",en
early blight management in black gram,early blight management in black gram: recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
leaf crinkle virus in black grams,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
corinospora leafspot management in black gram,corinospora leafspot management in black gram,en
black gram pod fly management,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
black gram leaf crinckle  management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
black gram white fly managemment,recommended to spray dimethoate  400ml /200 litres of water /acre,en
management of black gram root grub,recommended to drench chlorpyrifos 6 ml/1 litre  of water,en
green gram rust damage,recommended to spray saaf 2 gram / liter water,en
"black gram hairycatterpiller ,spodoptera management;",suggested to spray thiodicarb @ 1.5 ml/l or spinosad @ 0.4 ml/l,en
aphid management in black gram,recommendedto spray dimethoat 400ml/acre,en
black gram whiteflty,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
blackgram suckingpest control,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
blackgram bihar caterpiller control,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
management of leaf blight in blackgram,recommended to spray copperoxychloride 2ml/litre water,en
lealblight management in blackgram,recommended to spray carbendizum 2gr/litre water,en
yellow mosaic disease on black grams,recommended to spray difenthiuron   300 grams/200 litres of water /acre,en
whitefly  in black gram,recommended to spray imidacloprid 60 ml /200 liters of water / acre,en
powdery mildew in blak gram,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre,en
leaf eating caterpillars management,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
recommended to spray azadirhachtin 5 ml / 1 litre of water",en
leaf spot management in black gram,recommended to spray copper oxy chloride  600 grams   /acre,en
black gram hairy caterpillar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
whitefly management in gram,recommended to spray dimethoate  400ml /200 litres of water /acre,en
blackgram tobacco caterpillar management,blackgram tobacco caterpillar management :recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram leaf eating cater pillar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black bean apid in black gram,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
balck gram weed managemnt,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
management of black gram rust,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black grack leaf spot,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black gram leaf eating caterpiilar management,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
                  +
recommended to spray azadirhachtin 5 ml / 1 litre of water",en
yellow mosaic in black gram management,recommended to spray monocrotophos 400 ml /200 liters of water /acre .,en
yellow mosaic management in black gram,recommended to spray monocrotophos 400 ml /200 litres of water /acre .,en
leafspot management in blackgram,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
sucking pests management in black gram,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
black gram leaf  eating cater pillar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
leaf eating caterpillar in groung nut,recommended to spray novaluran+indoxicarb 350 ml per acre,en
weed management on black grams,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
weed managemrnt in black gram,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
black gram post emergency weed management,recommended to spray propaquizafop  250-300 ml/200 liters of water /acre,en
leaf crinkle management in black gram,recommended to spray dimethoate  400ml /200 liters of water /acre  .,en
management of black gram weed management,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
powdery mildew in black gram management,recommended to spray mancozeb   3 grams +1 ml dinocap/ 1 litres of water.,en
suckind pest in black gram,recommended for spray acephate 300 gr/acre in  200 lt water,en
helicoverpa management in black gram,"recommended to spray emamectin benzoate  90 grams /200 litres of water / acre  
recommended to spray 13;0;45 / potassium nitrate  5 grams/1 litre of water 
recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre 
  ?????? ????? ????? ????    600 ????????   / 200 ?????? ?????? ??????? ?????  ?? ?????? ???????? ?????? 
recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre",en
yellow mosiac virus managementin black gram,recommended to destroy virus affected plants and recommended to spray acetamiprid  40 grams  / 200 litres of water,en
fertilizers in black gram,recommended to spray 13-0-45 kg/acre,en
black gram in yellow mosaic virus,recommended to spray monocrotophos  1.6ml /  litres of water,en
sucking pests management in pulses,"recommended to spray acephate 1.5 grams  / litres of water  
recommended to spray azadirhachtin 5 ml / litre of water",en
bihar caterpiller control,recommended to spray azadirhachtin ( neem seed kernal oil )  1 liter /200 litres of water /acre,en
pod borer in black,recommended to spray lambda cyhalothrin 400 ml /200 liters of water /  acre,en
black gram weed management 15-20 days crop,recommended to spray propaquizafop 250 ml per acre,en
blackgram white fly control,recommended to spray dimethoate  400ml /200 litres of water /acre,en
leaf eating catterpillar management in black gram,recommended to spray profinophas 400 milli/acre,en
blackgram pob borer,blackgram pob borer : recommended to spray novaluron 1 ml per litre water,en
spiny pod borer in black gram,"spray recommended to triazophos (hostathion, titan, sutathion) 300 ml per acre",en
yellow mosaic damage,recommended to spray acephate 1.5 gram/ liter water,en
"yellow mosaic virus
(pallaku tegulu)in black gram",spray monocrotophos @ 1.6ml/l or acephate @ 1.5g/l or triazophos @ 2ml/l of water to control the vector (whitefly).,en
caterpillar damagee in black gram,"recommended to spray  acephate 300 grams/200 liters water /acre
+
recommended to spray azadirhachtin ( neem seed kernal oil )  1 liter /200 litres of water /acre",en
black gram yellowing pest,recommended to spray dimethoate  400ml /200 liters of water /acre,en
bacterial leaf spot control in blackgram,recommended for 30 gr coppor oxy chloride and 1 gr streptocyclin  in 10 ltr of water,en
blackgram leaf webber,blackgram leaf webber : recommended to spray chloropyriphos 2.5 ml litre water,en
root grub in black grams,recommended to drench chlorpyrifos 6 ml/1 liter of water,en
tips in black gram,recommended to spray dimethoate  400ml/acre,en
rust damage in blackgram,rust damage in blackgram :recommended to spray tridemorph   200 ml /200 litres of water / acre,en
bengal gram root rot damage,recommended to spray carbendazim 1 gram / liter water,en
white fly management in,recommended to spray acephate 300 grams + 1 liter neemoil + 100 grams surf powder/acre,en
thrips and leaf hopper management in black gram,recommended to spray phosalone 300 milli/acre,en
black gram pood borer damage damage,recommended to spray lambda cyhalothrin 400 milli liter /acre,en
macrophomina blight in chilli,recommended  to drench  coppor oxy chloride  3 grams / lit of water,en
leaf  eating  cater pillar  management,leaf  eating  cater pillar  management  recommended imomectin  benzoate  80gr/acre,en
blackgram flower eating caterpillar,recommended to  spray trizophos 300ml/acre,en
sucking pest in black,recommended to spray triazophos 300 ml /200 litres of water / acre,en
cercospora  leaf spot in black gram,recommended to spray mancozeb   600 grams / 200 liters of water / acre,en
black gram pod borer managament,recommended to spray chloripyriphos 500 ml/acre in 200 liter water,en
blck  gram  sucking  pest management,blck  gram  sucking  pest management  recommended imidacloprid  50ml/acre,en
leaf eating caterpillers in bl,ackgram,en
pre emergence herbicide in black gram,"pre emergence herbicide in black gram :  
recommended to spray pendimethalin 1-1.25 litre/acre",en
management of blackgram leaf eating caterpiler,recommended to spray chloripyriphos 500 ml/acre,en
black  gram leaf damage,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
pod borer damage in black gram,recommended to spray ima mectin benzoate 90 gram/acre,en
stem fly in black gram,"recommended to spray triazophos (hostathion, titan, sutathion) 300 ml per acre",en
weed management i black gram,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
leaf eating catterpiller management in black gram,recommended to spray profinophas 400 milli/acre,en
black gram dry season,black gram dry season: recommended to spray urea 5gm/litre of water,en
blackgram  fertilizers use,blackgram  fertilizers use,en
black gram pod borer and growthing management,recommended to spray emamactin benzoate 100 grams/acre in 200 lt water and  spray 13-0-45 1kg/acre in 200 lt water,en
leaf folder on black grams,recommended to spray profenofos 400 ml/200 liters of water /  acre,en
management of blackgram root rot,recommended  to spray coppor oxy chloride  30 grams   +   streptocycline   1 gram  / 1 0 liters of water,en
back gram pod bore management,recommended to spray emamectin benzoate ,en
blackgram leaf folder control,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
black gram helicoverpa armigera damage,recommended to spray emamactin bezoate 90 grams/acre in 200 lt water,en
blackgram cercospora leaf spot,recommended to spray carbendaziem 200 grams/acre,en
weed management in blackgram 20 days after sowing,recommended to spray propaquizafop 250-300 ml/acre,en
black  gram  spiny  pod borer  management,black  gram  spiny  pod borer  management   recoemmnded quinolphos  300ml/acre,en
blackgram weed mangament,blackgram weed mangament : recommended to spray quizalopop ethyl 400 ml per acre,en
blackgram pod  borer,blackgram pod  borer: recommended to spray  chloropyriphos 500ml/acre,en
black ram weed management at 15-20 days crop,recommended to spray quizalopop ethyl 400 ml per acre,en
black gram weedmanagement :,"black gram weed management : 
recommended to spray quizalopop ethyl(targa super) 400 ml per acre",en
blackgram caterpiller management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram leaf eating cater pillar:,black gram leaf eating cater pillar:recommended to spray azadirhachtin ( neem seed kernal oil )  1 liter /200 liters of water /acre,en
black gram weed managrment,recommended to spray imazitapyr  300- 400 ml/200 litres of water  per acre,en
black gram weed management at-15-20 days,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
spotted boll borer management in blackgram,spotted boll borer management in blackgram :recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
powder mildew in blackgram,powder mildew in blackgram,en
upward curling in black gram :,upward curling in black gram : recommended to spray dimethoate  400ml /200 liters of water /acre,en
white fly and aphid management in   black gram :,white fly and aphid management in blackgram  ,en
blackgram leaf eating eating caterpillers,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
blackgram bihar hairy catetrpiller control,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
blackgram tobbacco caterpiller control,recommended to spray    novaluran  300 ml /200 litres of water / acre,en
leaf eating caterpillar management :,leaf eating caterpillar management : recommended to spray emamectin benzoate 90 grams /200 litres of water / acre,en
leaf eating caterpillear in black gram,recommended to spray chloripyriphos 500 ml/200 litter water per acre,en
anthracnose management in blackgram,anthracnose management in blackgram: recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
black gram powdery mildew control,recommended to spray dinocap  200 ml /200 litres of water / acre,en
tobacco hairy caterpilla,recommended to spray  chlorpyrifos  500 ml/200 liters of water / acre,en
blackgram pod borer control,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram sucking pest/ leaf crinckle management,recommended to spray dimethoate  400 ml /200 liters of water /acre,en
caterpiller damage in black gram,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
cotton & black weed management,recommended to spray quizalofop ethyl 400ml  or  propaquizafop 250 ml /acre,en
stem fly in black grams,recommended to spray lambda cyhalothrin 400 ml /200 liters of water /  acre,en
blackgram  nutrient  management,recommended to spray potassium nitrate  5 grams/1 litre of water,en
po borer in blackgram,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
black gram bihar hairy caterpiller control,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
ferrilizer management in black gram,ferrilizer management in black gram: recommended to apply 15 kg urea  and 20kg potash,en
blackgram leaf crinckle management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
blackgram leaf crinckle/sucking pest management,recommended to spray dimethoate  400 ml /200 liters of water /acre,en
antraconse management in black gram,antraconse management in black gram :recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
pod borer managementb in in minumu :,pod borer managementb in in minumn :recommended to spray  novaluron+indoxacarb  350 ml / 200 liters of water / acre,en
black gram powdery mildew  management,black gram powdery mildew  management  :  recommended to spray dinocap 400 ml per acre,en
black gram sucking pest management:,recommended to spray thiamethoxam 40 grams /200 liters of water / acre,en
information about weed management in blackgram,"there is chance of cloudy weather &  showers  in your area 
",en
details of weed management in blackgram,recommended to do interculture in the crop,en
black gram pre emergence weed management,recommended to spray pendimethalin (stomp) 1-1.25 litre /200 litres of water ( sowing after 24-48 hours ),en
blackgram leaf eating caterpillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
weed management in black gram during 15-20 days after sowing,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
black gram  leaf eating  cater pillar management,recommended to spray chloripyriphos 500 ml /200 litres of water /  acre,en
blackgram and greengram aphids management,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
blackgram fertiliser management,recommended to apply dap-1 bag as basal dose,en
leaf eating caterpillarmanagement  in black gram,recommended to spray spinosad 75 ml/200 litres of water / acre,en
leafblight management in blackgram,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
black gram powdery mildew & sucking pest management,"recommended to spray dinocap  400 ml /200 litres of water / acre   
recommended to spray monocrotophos  320 ml /200 litres of water /acre",en
blackgram leaf eating caterpllar management,blackgram leaf eating caterpllar management,en
leaf caterpillar management in  black gram,recommended to spray chlorantraniliprole 60 ml/200 litres of water / acre,en
leafhopper management in blackgram,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black gram trips,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
tobacco caterpiller management in blackgram,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
leaf eating caterpillar management in black gram:,leaf eating caterpillar management in black gram: recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
leafspot management in black gram,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
black gram leaf eating carepillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
manageent of black gram white fly,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
blackgram weed managemnt,recommended to spray propaquizafop 250 ml/200 litres of water /acre,en
anthracnose disease management in black gram,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre  .,en
black gram mosaic disease management,recommended to spray monocrotophos 400 ml /200 liters of water /acre,en
black gram   sucking pest management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
black gram  powdery mildew management,recommended to spray carbendazim  +mancozeb   400 grams / 200 litres of water / acre,en
black gram cercospora  leaf spot management,recommended to spray copper oxy chloride  3  gm /1litres of water 1,en
black gram leaf eating caterpillr management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram sucking pet management,recommended to spray dimethoate  400ml /200 litres of water /acre,en
blackgram aphids management,recommended to spray imidacloprid 60 ml /150 litres of water / acre,en
black gram cecospora leaf spot management,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
farmer asking about dimethoate chemical usage,"farmer asking about dimethoate chemical usage;it is useful for control the aphids ,thrips, sucking pest , leaf eating cater pillars",en
yellow mosaic  management in in black gram,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
black gram white  fly management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
black gram weed management at 15-20days crop,recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre,en
blackgram stem borer control,recommended to spray flubendamide 40-50 ml per acre,en
leaf crinkle disease management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
black gram - yellow mosaic disease management,recommended to spray acetamiprid  40 grams  or  imidacloprid 60 ml or  thiamethoxam 40 grams /150 liters of water / acre,en
black gram bean aphid management,recommended to spray thiamethoxam 40 grams /200 litres of water / acre,en
sukking pest in black gram,recommended to spray dimethoate  400ml /200 litres of water /acre,en
stem fly in blackgram,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
can spray neem oil to black gram flowering stag..?,yes spray neem oil to black gram flowering stag,en
leaf eating caterpiller in blackgram,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
leaf hopper management in blackgram,recommended to spray triazophos 300 ml /200 litres of water / acre,en
spotted pod borer management in black gram,"recommended to spray flubendiamide  40 ml /200 litres of water / acre  
recommended to spray spinosad 75 ml/200 litres of water / acre",en
cow cow pea white fly management,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
blackgram leaf curl management,recommended to spray thiamethoxam 40 grams /200 litres of water / acre,en
black gram powdermildew,recommended to spray  water soluble sulphur 600 grams/200 litres of water / acre,en
black gram - bacterial leaf blight management,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
weed management in black gram sown after 30 days,recommended to do hand weeding only,en
management of black gram powdermildew,recommended to spray dinocap  400ml /200 litres of water / acre,en
black gram weed management 10 day before sowing crop,"recommended to spray glyphosate (zoomer,glycel, roundup) 2 litres +urea 2 kgs /200 litres of water per acre",en
black gram white grub management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
black gram pod borer management ," recommended to spray chlorpyrifos  500 ml/200 litres of water / acre
",en
black gram post emergence weed  management ,"recommended to spray imazethapyr  300- 400 ml/200 litres of water  per acre 
",en
details of seed treatment in black gram,recommended  that apply 5 gms of imidachloprid for one kg of seed,en
black gram flower weber management,"weather report
there is a chance  of cloudy weather but  no chance of showers in your area.
",en
details of pest management in black gram,recommended to spray difenthiuron   300 grams/200 litres of water /acre  ,en
black gram weed management(pre emergence),"recommended to spray pendimethalin 1 litre /200 litres of water acre 
",en
black gram initial pest management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
caterpillar management in black gram, recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre,en
information about weed management in black gram,"recommended to spray pendimethalin 1 litre /200 litres of water acre 
",en
black gram  initial pest management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
details of weed mangement in blackgram,recommended to practice inter cultivation as it is 28 days crop,en
blackgram  leaf crinckle management,"recommended to spray dimethoate  400 ml /200 litres of water /acre 
",en
bacterial leaf management,"recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
black gram  post emergence herbicide application," recommended to spray quizalofop-p-ethyl 400 ml/200 litres of water.
",en
blackgram  root rot management,"recommended to drench copper oxy chloride  3 grams / 1 litre of water  
",en
management of sucking pest in black gram,"recommended to spray  fipronil (regent) 400 ml / 200 litres of water /acre  
",en
chlorpyrifos 50 % + cypermethrin 5 % ec  dosage ,chlorpyrifos 50 % + cypermethrin 5 % ec  100ml/200 litres of water per acre ,en
powdery mildew management ,"recommended to spray chlorothalonil 400 grams / acre  
 ",en
blackgram  powdery mildew management,"recommended to spray carbendazim   200  grams/  200 litres of water /acre
",en
20 days after sowing,"recommended to spray quizalofop-p-ethyl 400 ml/200 litres of 
",en
black gram  initial caterpillars management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
blackgram powdery mildew management ,"recommended to spray wettable sulphur  600 grams/200 litres of water / acre 
",en
management of leaf folder in black gram,"recommended to spray spinosad 60 ml/200 litres of water / acre 
",en
weed management at 20-25 das ,"
 recommended to spray quizalofop-p-ethyl 400 ml/200 litres of water /acre

",en
after 20 days weed management,"recommended to spray  fenoxaprop-p-ethyl  250 ml /200 litres of water  acre 
",en
blackgram  blight management,"recommended to spray azoxystrobin  150 ml /200 litres of water /acre 
",en
black gram rust management ,"recommended to spray 13;0;45 potassium nitrate  5 grams/1 litre of water 13;0;45 
",en
blight management in blackgram,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
weedcide at 25 das,"recommended to spray imazitapyr  300- 400 ml/200 litres of water  per acre 
",en
bacteria leaf spot management in black gram,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
",en
black gram  corynespora leaf spot management,"recommended to spray copper oxy chloride  600  gm /200 litres of water / acre  
",en
blackgram caterpillar management," recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
"black gram ,green gram leaf eating caterpillar management "," recommended to spray chlorpyrifos  500 ml/200 litres of water / acre
",en
management of caterpillars in black gram,recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre  ,en
black gram leaf spot management ,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
post emergent herbicide,"recommended to spray imazitapyr 300- 400 ml/200 litres of water per acre 
",en
waste decomposer dosage,waste decomposer dosage : 300 ml waste decomposer per one liter of water,en
dichlorovos recommendation(borer management),"recommended to spray dichlorvos  250 ml / 200 litres of water /  acre    
",en
management of lepidopterans in black gram ,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
blackgram rust management ,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
management of black gram blight,recommended to spray carbendazim   200  grams/  200 litres of water /acre   ,en
powdery midew management,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
post emergence herbicide application in  black gram crop,"recommended to spray quizalofop-p-ethyl (targa super) 400 ml/200 litres of 
",en
