QueryText,KccAns,Language
"farmer asked query on application of fertilizers in paddy
","recommended fertilizers for paddy in 
during panicle initation stage- urea;25-30kg/acre,mop-15kg/acre",en
  farmer asked query on disease management in paddy-blb,"recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water 
(or)
recommended to spray agrimycin 0.4gm/lt 80gm/acre/200lt of water
",en
 farmer asked query on disease management in paddy-blb,"recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water 
(or)
recommended to spray agrimycin 0.4gm/lt 80gm/acre/200lt of water
",en
"farmer asked query on spraying at a time of panicle intiation in crossing rice crop 
",recommended to wait full emerging of panicle ,en
 farmer asked query on bacterial leaf spots  disease management in paddy,"recommended to spray plantomycin 0.2 gm/lt water  40gm/200lt water/acre or
recommended to spray agrimycin 0.4 gm/lt water  80gm/200lt water/acre",en
"  farmer asked query on  neck blast disease management in  paddy
",recommended to spray  propiconazole  + tricyclazole  (galileo sensa )  200ml/acre/200 lit of water,en
farmer asked query about reddening of paddy due high dosage of weedicide application,recommended to spray sugar water 2kg per 200 liter of water per acre.,en
  farmer asked query on paddy weed management (1 month ),recommended to hand weeding is the best method ,en
  farmer asked query on weed management in paddy after 35 days ,no weedcide recommended in paddy after 35 days ,en
farmer asked query on brown plant plant hopper management in  paddy,recommended to spray buprofezin   (applaud) 330 ml /200 litres of water/ acre    ,en
farmer asked query on sheath blight management in cotton ,"recommended to spray propaconazole  (tilt) 200 ml per  acre  with 200 lit water
",en
farmer asked query on nano urea equal to how many bags in paddy ?,suggested its 45 kg urea bag,en
farmer asked about nativo (  tebuconazole + trifloxystrobin ) uses and spraying time in paddy?,"nativo is a systemic broad-spectrum fungicide which offers not only a disease control but also improves quality and yield of crop. in rice, it improves the yield quality by reducing incidence of dirty panicle in later crop stages
 recommended to spray at panicle emergence  stage in paddy ",en
"farmer asked query on sucking pest management in ( bhp management in paddy ) 
","recommended to spray  triflumezopyrim   (pexalon) 94 grams /200 litres of water/ acre       
triflumezopyrim  94  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 
recommended to spray  fenobucarb bpmc 50%ec  (hpm-wardon) 250-300 ml /200 litres of water/ acre ",en
farmer asked query on use of thiamethoxam ?,-thiamethoxam is a systemic insecticide in the class of neonicotinoids. it has a broad spectrum of activity against many types of insects.,en
farmer asked query about bacterial blight management in paddy,recommended to give plantamycin @ 0.2 grams per one liter of water.,en
farmer asked about trichoderma and azospirillum application in paddy?,"recommended that trichoderma is applied by mixing 2 kg with 90 kg fym and 10 kg neem powder ,allow it to 10 days for shade drying ,then apply during last ploughing
azospirillum is applied as seed culture or applied by mixing it with fym during ploughing ",en
 farmer asked query on  bacterila leaf blight disease management in paddy ," recomended  to  spray  copper oxy chloride  (blitox)   600 gr +  streptocycline  20 gr per  acre   with   200   lit   water 
",en
farmer asked query on false smut  disease management in  paddy,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
farmer asked query on  tricyclazol  and profenofos can be mixed and sprayed together  ,--recommended to spray tricyclazol  and profenofos separately,en
   farmer asked query on  grain discolouration disease management in  paddy,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
farmer asked query about reddening of field due to high dosage of tobacco powder,--recommended to spray urea2% @ 2 kg per 200 liters of water per acre,en
farmer asked query about powdery mildew management ( disease management) in paddy,recommended to spray myclobutanil (index) 150gm /acre ,en
 farmer asked query on fertilizer application in paddy 60 days old pady crop  ,recommended to urea-30kg+mop-20kg/acre--60 days old paddy crop ,en
farmer asked query on can we mixed wiyh tricyclazole and acephate ,recmended to test and use as a spray ,en
farmer asked about cartap hydrachloride uses and dosage in paddy?,"recommended that cartap hydrachloride controls leaf folder and stem borer in paddy
recommended to spray cartap hydrochloride (celdan) (padan) 400 grams/ 200 litres of water / acre 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
",en
farmer asked about mixing of cartap hydrachloride with lambda cyhalothrin to spray in paddy?,"recommended that do not go for mixing of chemicals ,spray cartap hydrachloride to control leaf folder and stem borer in paddy, if mixing is needed then go for jar test ,by mixing them in a small jar before spraying",en
paddy  nursery weedicide waiting period ,recommended to  waiting peri0d 1 week  ,en
farmer asked query on sucking larva control in paddy,recommended to get the name of chemical which was recommended to farmer from shop keeper,en
  farmer asked query on yellow stem borer management in paddy,recommended to spray chlorantanilliprole ( coragin) 60 ml per acre with 200 lit of  water,en
farmer asked about  tebuconazole + trifloxystrobin (nativo) chemical dosage to spray in paddy?,"recommended to spray   tebuconazole + trifloxystrobin (nativo)160 grams /200 litres of water /acre      
",en
farmer asked query on gall midge  control in paddy,recommended to virtako granules-2.5kg/10kg sand/acre,en
farmer asked query about disease management ( bacterial blight ) in paddy,--recommended to give plantamycin@ 2 grams per one liter of water,en
farmwer asked query on weed management in paddy crop ,recommended to spray paraquat,en
"   farmer asked query on weed  management in paddy crop ?
"," azimsulfuron 50 df& recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water  per acre 
",en
farmer asked query on fertilizer application in paddy-2nd dose ,recommended to urea-30kg/acre-fertilizer application in paddy-2nd dose ,en
 farmer asked query on disease management in paddy-bacterial leaf blight,"recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water
",en
"
   farmer asked query on fertilizer application in paddy","recommended fertillizer

panicle initation stage ; urea 25-30 kg+ mop-15 kg/acre
",en
farmer asked about  hexaconazole 75% wg dose and uses in paddy?,"recommended to spray  hexaconazole 75% wg @ 50g per ha 
it controls sheath blight and sheath rot in paddy",en
farmer asked query about disease management ( bacterial blight) in paddy,"recommended to spray  plantomycin 50 gms / 200 litres of water / acre
",en
farmer asked about rodents control in paddy?,recommended to kept bromodialone traps by mixing 10-15 g in 96 g of broken rice and 2 ml of cooking oil and kept them in holes ,en
farmer asked query on fertilizer management of paddy,recommended to urea-30kg+mop-20kg/acre,en
farmer asked query on brown plant hopper   management in paddy,"recommended to spray ethiprole + imidachloprid  (glamore) 50 grams /200 litres of water/ acre    
  (గ్లామర్ ) ఇథిప్రోల్ +   ఇమిడాక్లోప్రిడ్  50 గ్రాములు   / చేయాలి 
or

recommended to spray  triflumezopyrim   (pexalon) 94 grams /200 litres of water/ acre       ",en
farmer asked query onfalse smut  disease management in  paddy,recommended to spray propiconazole  (tilt) 200 ml/200 liters of water/acre,en
farmer asked about bacterial leaf blight management  in paddy?,recommended to spray  plantamycin @ 0.2 g per litre or agrimycin @ 80 g per acre ,en
paddy fertilizer shedule managemen t,recommended to applu urea 25 kg potash 13 kg acre ,en
"farmer asked query on fertilizer managemnet in rice 
",recommended to apply 40 kg murate potash per acre ,en
"farmer asked query on  mixing chemicals in paddy like nuvacron,arthin","recommended to mixing any two chemicals like  nuvacron,arthin  in paddy 
recommended to spray monocrotophos (nuvacron) 320 ml /200 litres of water /acre 
మోనోక్రోటోపాస్  320 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు spray 

recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి 
ఒక ఎకరాకు పిచికారి చేయాలి ",en
farmer asked query about can we reuse the pesticide after mixing in water after 2-3 days,"no, we cannot reuse the pesticide mixed with water after 2-3 day because it losses chemical nature",en
fertilizer dosage in paddy nursary bed,recommended to apply urea 1kg + ssp 1kg + potash 1 kg / acre,en
farmer asked query on fertilizer application in paddy -2nd dose,recommended to  fertilizer application in paddy -2nd dose-urea- 30kg/acre,en
farmer asked query on fertlizer management in paddy ,"00-00-50 is a water soluble potassium sulphate (sop) fertilizer which is totally water soluble in crystalline form. it contains high quality macro and essential nutrients and chloride free ingredients.1 kg/acre, as  soil application 3kg/ acre",en
"   farmer asked query on disease management in  false smut ( paddy crop ) 
","--recommended to spray propiconazole  (tilt) 200 ml/200 liters of water/acre
recommended to spray  tebuconazole + trifloxystrobin (nativo)160 grams /200 litres of water /acre      ",en
farmer asked query on use of  thifluzamide 24% ?,-systemic fungicide with both preventive and curative action. it is highly effective in controlling sheath blight diseases in standing crop of paddy.,en
 farmer asked query on disease management in  paddy ( bacterial blight management) ,"recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water 
",en
"   farmer asked query on  leaf folder&stem borer control in paddy crop ?
","recommended technical name - chlorantraniliprole 20 % + thiamethoxam 20 % ( virtako  ) 5 kgs per acre  ( virtako ) granules
",en
farmer asked query on bacterial  leaf blight management in paddy ,"recommended to spray propiconazole (tilt) 200ml/acre
",en
farmer  asked query on bacterial leaf blight management in paddy,recommended to spray plantomycin 0.2 gm/lt water  40gm/200lt water/acre,en
   farmer asked query on disease management in  paddy ( bacterial blight management),"-- recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water 
",en
the application rate of neem cake is 100-200 kg per acre while preparing land for sowing,the application rate of neem cake is 100-200 kg per acre while preparing land for sowing,en
farmer asked query on seed treatment in paddy crop ?,recommended trichoderma viride seed treat ment per 1 kg seeds 8-10 grams ,en
"   farmer asked query on disease management in ( blb ) in paddy crop 
","--recommended to spray copper oxy chloride (blitox) (blue copper) 600 grams/200 litres of water / acre  
 recommended to spray streptocycline   20 gram / 200 litres of water
/acre   
",en
"   farmer asked query on disease management in paddy crop ( blb ) 
","-recommended to drench copper oxychloride  (blitox) 3 grams / 1 litre of water  కాపర్ ఆక్సీక్లోరైడ్ 3 గ్రాములు / లీటర్ నీటిలో కలిపి మొక్క మొదల్ల దగ్గర పోయాలి 
 recommended to spray streptocycline   20 gram / 200 litres of water
/acre   
",en
farmer asked query on bacterial leaf  blight in paddy," recommended to spray plantomycin 0.2gm/lt 40gm/acre/200lt of water 
",en
farmer asked query on false smut management in paddy ? ,-recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre.,en
 farmer asked query on  brown plant hopper  management in paddy ,recommended to fenobucarb  bpmc -250 to 300ml/acre ,en
   farmer asked query on weed management in paddy-cyperus rotundus,recommended to spray metsulfuron+chlorimuron     (all mix)-8gr/acre,en
  farmer asked  query on yellow stem borer control in paddy,recommended to apply carbofuran 3g granules 8-10 kg/acre,en
farmer asked query on bacterial leaf blight management in padddy ,"recommended to spray propiconazole (tilt) 200ml/acre
",en
farmer asked query on fertilizer management in paddy-60 days old crop,recommended to urea-30kg+mop-20kg/acre,en
farmer asked qurey on bacterial leaf blight management in paddy,"recommended to spray plantomycin 0.2 gm/lt water  40gm/200lt water/acre or
recommended to spray agrimycin 0.4 gm/lt water  80gm/200lt water/acre

",en
farmer aske query on fertilizer management in paddy ,"recommended to apply fertilizers in paddy
urea-25-30 kg/acre
mop - 15 kg/acre

",en
farmer asked qquery on rice bacterial blight management ?,-no need to any chemical sprays before harvesting the crop.,en
 farmer asked query on rodent management in paddy,"place a poision bites 
bromidialion 10 gm+ 94% rice bran + 2% oil
packed in a small packets and keep it in holes in evening time",en
farmer asked query on can isoprothiolane (fuji one) be sprayed at milking stage of paddy,recommended isoprothiolane (fuji one) can be sprayed at milking stage of paddy,en
"  farmer asked query on neck blast  disease management in  paddy
",recommended to spray azoxystrobin  +difenoconazole (amistar top)  300 ml/200 liters of water/acre,en
farmer asked query on  sheath blight disease management in  paddy,recommended to spray azoxystrobin+tebuconazole (custodia) 240 ml/200 litres of water / acre  ,en
farmer asked about profenophos uses in paddy?,"profenophos controls panicle mite, hispa in paddy",en
farmer asked query on fertilizer application in paddy in 60 days old crop,recommended to urea-30kg+mop-20kg/acre,en
farmer asked query on fertilizer  management in paddy -after 70 days old crop ,recommended to urea- 30kg+mop-20kg/acre,en
"  farmer asked query on disease control in paddy ( bacterial blight management)
","recommended to spray  plantomycin 50 gms / 200 litres of water / acre
",en
" farmer asked query on bacterial leaf blight disease management in paddy
","recommended to spray plantomycin 0.2 gm/lt water  40gm/200lt water/acre or
recommended to spray agrimycin 0.4 gm/lt water  80gm/200lt water/acre
",en
farmer asked query on fertlizers  management in paddy,recommended to urea-30kg+mop -20kg/acre in paddy,en
"famer asked query on disease management in paddy crop ( rice blast )
","recommended to spray azoxystrobin  +difenoconazole (amistar top)  300 ml/200 liters of water/acre
",en
 farmer asked query on fungicide usage-nativo bayer,"chemical composition: tebuconazole 50%+ trifloxystrobin 25% wg
dosage: rice:80gm/acre;
spectrum: heath blight, leaf, neck blast, glume discoloration (dirty panicle), early blight, powdery mildew, anthracnose, alternaria leaf spot, yellow rust",en
farmer asked query on fertilizer application in paddy-in panicle initation stage,"recommended fertilizers for paddy during panicle initation stage
urea ; 25-30 kg/acre
mop ; 15 kg/acre",en
farmer asked query sheath blight management in paddy,--recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
asked about plant protection in   paddy,"recommended to spray fipronil 0.5g per lit of water for borrers.
--suggested to spray propineb (antracol® wp 70 (with zinc)) 1g per lit of water
",en
farmer asked about polyram chemical uses in paddy?,"polyram is a contact fungicide that forms a protective barrier on the plant's surface, preventing disease-causing fungal infection",en
farmer asked query on bacterial leaf mite management in paddy-blb,recommended to spray agrimycin / poshamicin 0.4gm/lt water 40gms/200lt water/acre,en
"farmer asked query on after spraying of cartap hydrochloride , dinotefuran and saaf together paddy  leaves are becoming black ","recommended to spray cartap hydrochloride , dinotefuran and saaf separately with some time gap ",en
farmer asked query on blb  in paddy , recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  ,en
farmer asked query on rodent control in paddy crop ,use   20 grams of  zinc phosphide to kill rats in paddy crop,en
farmer asked query about how many  days gap should be given for sprayings.,--recommended to give gap  15 days between the two sprayings.,en
   farmer asked query on fertilizer management in paddy,"fertilisers: urea 30kg+dap 50 kg+mop-20kg/acre in paddy- 1st stage
2nd dose-urea-30kg/acre
3rd dose-urea-30kg+mop-20kg/acre",en
   farmer asked query on another form of  potasium availbility in paddy,"recommended to another form of  potasium availbility in paddy-sulphate of potash(0-0-50) 
5-10kg/acre",en
   farmer asked query on weed  management in paddy,recommended to spray metsulfuron+chlorimuron (allmix)-8gr/acre,en
"farmer asked query on weed  management in paddy crop ?
",recommended to spray bispyribac sodium ( nomini gold) 80-100 ml/200 litres of water per acre ,en
  farmer asked query on fertilizer management in paddy 2nd dose ,recommended to urea-30kg/acre in paddy,en
" farmer asked query on fertilizer application in paddy crop ? 

",recommended urea 1kg ssp 1kg potash 1 kg,en
 farmer asked query on weed management in paddy crop ?,"recommended to spray bispyribac sodium ( nomini gold) 80-100 ml/200 litres of water per acre recommended to spray cyhalofop-butyl 5.1% + penoxsulam 1.02% ( dupont- vivaya)- 800ml/acre- -rice- thunga
",en
farmer asked about rodent control in paddy ?,"recommended to keep poison baits by mixing 10-15 g of bromadiolone with 96 percent broken rice and 2 percent oil 
keep this mixture in a paper and place them near rodent holes 
",en
farmer asked qurey on weed management in paddy,recommended go for hand weeding,en
farmer asked about post emergent weed management in paddy ?(30das),recommended to go for manual weeding ,en
farmer asked about post emergent weed management in paddy nursery ?,"recommended to spray cyhalofop p-butyl (clincher) @ 2ml  per 1 litre of water at 14-15 days after sowing 
",en
farmer asked query on weed  management  effct in paddy,recommended to spray urea 10 gr/1 litre of water,en
farmer asked query on cotton crop ( sucking pest ),recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre ,en
farmer asked query on weed mangement in paddy crop ?,recommended to spray cyhalofop p-butyl (clincher) @ 300ml per 200 liters of water per acre,en
farmer asked about pre emergence weed management in paddy nursery ?,"recommended that in paddy nursery , weedicide application is done on 7th or 8th day after sowing ",en
farmer asked query on 1st  weed management time  in paddy after transplanting,recommended to 1 st weed management time -3-5 days  after transplanting  in main paddy field ,en
farmer asked query on seed treatment in paddy crop ? ,"recommended to spray ( carbendazim +mancozeb ) (saaf) 3grams  / 1 kg seeds
",en
  farmer asked query on borer/caterpillar control in  paddy ,"recommended to  apply  chlorantraniliprole (fetera ) granules - 4 kgs/acre 
",en
farmer asked query on paddy ( stem rot ),recommended to spray hexaconazole + captan (taqat) 400 grams/200 litres of water /acre,en
farmer asked query on granules in paddy ,"recommended  to apply carbofuran 3g granules 8 to 10 kg per acre
recommended to virtako granules-2.5kg/10kg sand/acre
recommended to apply cartap hydrochloride  4g  granules  - 8-10 kg / acre    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  / ఒక ఎకరాకు ",en
farmer asked query on decomposing  previous crop materials  in paddy,recommended to single super phosphate- 20-30kg/acre,en
"farmer asked query on weed  management in paddy 
","at 1-2 das: spraying, pendimethalin 30% ec1 lit.
	pretilachlor 50% ec 400 ml
wet sowing (with soakaed and icubated seed):
				
3-5 das. mixed with 25 kg sand	pretilachlor + safener30%ec	 sofit (syngenta)	600-800ml
	oxadiargyl 80%wp		topstar (bayer)	
	pyrazosulfuran ethyl-10%wp	 saathi (upl)	80-100g

8-10 das. mixed with 25 kg sand	pyrazosulfuran ethyl-10%wp		saathi (upl)80-100g
	butachlor 50%ec machete ( sinochem), milchlor (iil) 1-1.5 lit
	pretilachlor 50%ec	loret 0.5 lit
	oxydiargyl 80%wp	 topstar (bayer) 35-40g
beore  
15 das	cyhalofop-p butyl 10%ec	for grassy weeds	tata cylo (rallis)	300-400 ml
at 15das	fenoxy prop-p- ethyl 9%ec	 ricestar	200-250 ml 
at 20 das	bis-pyribac sodium 10%ec	millob nominee gold (pi)	100ml
at 25-30 das	2,4 – d sodium salt 80%wp	hexaweed 600g 
grassy weeds-post emergence clincher	2ml",en
  farmer asked query on weed  management in paddy 20 days old crop,recommended to spray metsulfuron+chlorimuron (allmix)-8gr/acre,en
"farmer asked query on   caterpillar management in paddy 
","recommended  to apply carbofuran 3g granules  160 grams per cent 
",en
  farmer asked query on green manure crops in paddy,recommended to green manure crops in paddy  dhaincha -12kg/acre in paddy,en
farmer asked query on  borers paddy,"recommended technical name - chlorantraniliprole 20 % + thiamethoxam 20 % ( virtako  ) 5 kgs per acre  ( virtako ) granules
",en
   farmer asked query on stem rot and sheath blight  disease control in paddy,"recommended to spray  propaconazole  (tilt) 200 ml /200 litres of water / acre  

",en
"farmer asked query on weed  management in paddy  crop ?
","recommended to spray bispyribac sodium ( nomini gold) 80-100 ml/200 litres of water per acre 
",en
  farmer asked query on  weed management in  paddy ,"recommended to spray bispyribac sodium ( nomini gold) 80-100 ml/200 litres of water per acre 
",en
  farmer asked query on caterpillars management  in paddy crop ,"recommended  to apply carbofuran 3g granules 8 to 10 kg per acre
recommended to virtako granules-2.5kg/10kg sand/acre
recommended to apply cartap hydrochloride  4g  granules  - 8-10 kg / acre    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి 
",en
"  farmer asked query on weed management in  paddy crop ?
",recommended better to go for hand weeding ,en
farmer asked query on weed mangement in paddy,recommended to spray cyhalofop p-butyl (clincher) @ 300ml per 200 liters of water per acre,en
  farmer asked query on fertilizers application in  paddy,"recommended ferilizer 50 kg of dap , 25 kg of mop/ acre",en
 farmer asked query on minimum  time gap between herbicide spraying and rain in paddy,"recommended to to effectively kill weeds, it's recommended that you spray 5 hour before rain. depending on the brand you choose.",en
"farmer asked query on stem borer control in paddy
",recommended to spray  profenofos+cyper methrin (rocket) 400 ml /200 litres of water / acre ,en
farmer asked query on market information of  paddy," spandana toll free number-1902,1907",en
falsesmut in paddy ,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
"farmer asked query on fertilizer  management in ?
","recomended to apply 50 kg of dap , 13 kg of mop/ acre with in 30 days",en
farmer asked query on grain discolouration  disease management in paddy,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
 farmer asked query on bacterial leaf blight control in  paddy,"
   recommended to sprayagrimycine/poshamycine/plantamycine-80gr/acre/200 lit of water
",en
farmer asked query on catterpillar in paddy ,"recommended to spray azadirhachtin (neem seed kernal oil) 1 litre /200 litres of water /acre 
",en
"farmer asked query on disease management in sheath blight 
",recommended to spray tebuconazole + trifloxystrobin (nativo) 160 grams /200 litres of water /acre      ,en
farmer asked query on false smuts management in paddy?,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
"farmer asked query on weed  management in paddy crop 
","recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water per acre 
",en
"farmer asked query on bacterial leaf blight control in   paddy
 ","-recommended  to spray streptocycline   20 gram  / 200 litres of water /acre   స్టెఫ్టోసైక్లిన్ 20  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
   recommended to sprayagrimycine/poshamycine/plantamycine-80gr/acre/200 lit of water

",en
"farmer asked query on nutrient management in  paddy crop?
","recommended to apply 50 kg of dap, 13 kg of mop/ acre",en
farmer asked query on grain discolouration control  in paddy,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
"farmer asked query on fertilizer  management in paddy crop
","recommended fertilizer as basal dosage   50 kg of dap, 150 kg of ssp , 20 kg of zinc /acre",en
"farmer asked query on disease management in rice blast 
","recommended to spray (hexaconazole+zineb) (avtar) 500 grams / 150 litres of water /acre  
",en
farmer asked query on fertilizer managgement in paddy ,recommended to apply 15 kg urea and 20 kg mop per acre ,en
  farmer asked query on  grain discolouraton disease management in paddy,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
"farmer asked query on disease management in paddy crop ? 
",recommended to spray azoxystrobin+tebuconazole (custodia) 240 ml/200 litres of water / acre  ,en
   farmer asked query about  false smut disease management in paddy,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
  farmer asked query on  grain discolouation disease management in paddy,recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre,en
farmer asked query on sheath rot management in paddy?,-recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre.,en
"farmer asked query on disease management in false smut 
","recommended to spray tebuconazole + trifloxystrobin (nativo) 160 grams /200 litres of water /acre      
",en
farmer asked query on rice blast management,"recommended to spray isoprothiolane (fuji one) 40% ec 250ml/200 litres of water /acre – (only rice blast )
",en
farmer asked query on sucking pest management in paddy ,"recommended to spray  propargite   (omite/simba) 200 ml /200 litres of water / acre  
recommended to spray spiromesifen (oberon) 200 ml/200 litres of water /acre స్పైరోమైసిఫెన్ 200 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",en
farmer asked about fertilizer?,-please contact your mandal agricultural officer ,en
" farmer asked query on  leaf folder & stem borer control in paddy crop  
","recommended to spray flubendamide (takumi) 1ml/1 liter of water/acre
",en
farmer asked query on contact number ,--recommended 9912079464,en
"farmer asked query on disease management in paddy crop 
","recommended to spray tebuconazole + trifloxystrobin (nativo) 160 grams /200 litres of water /acre      
",en
farmer asked query on pig protection,recommended to use fermented egg solution ,en
ethion 50% ec fosmite insecticide,"crop	pest	unit	dosage/acre	dilution/ acre	wait to harvest (days)
tea	red spider mites, purple mites , yellow mites, thrips & scale	ml	200	200-400	3
cotton	white flies	600-800	200-400	na
bollworm	800	200-400	25
chilli	mites & thrips	600-800	200-400	5
gram	pod borer	400-600	200-400	21
pigeon pea	pod borer	400-600	200-400	21
soybean	girdle beetle & stem flies	400	200-400	30",en
farmer asked query on  paddy false smut management ,"recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
",en
farmer asked query on use of basf seltima® pyraclostrobin 100 g/l cs?,-effective fungicide on paddy blast and improves quality of rice,en
farmer asked query on stem rot/ tiller rot   disease management in paddy,recommended to spray pseudomonas -2kg/acre,en
farmer asked quey on msp of paddy crop,msp of paddy crop -1960,en
farmer asked query on weed management in open field,recommended to spray paraquat 1 litre / 200 litres of water per acre  ,en
farmer asked about seed treatment in paddy ?,recommended to go for seed treatment of paddy with carbendazim @ 3g per kg seed,en
farmer asked about post emergent weed management in direct sown paddy ?(6 days after sowing),recommended to go for manual weeding ,en
"farmer asked query on  borers on and caterpillar management in paddy 
","recommended technical name - chlorantraniliprole 20 % + thiamethoxam 20 % ( virtako  ) 5 kgs per acre  ( virtako ) granules
",en
farmer asked query on weed  management in paddy nursery 25 days old crop,no herbicide  recommend in paddy nursery 25 days old crop,en
farmer asked query on  stem borer in paddy crop ?,"recommended to spray flubendiamide  20wg (nichino- katana,takumi) 125 grams /200 litres of water /  acre  ",en
farmer asked about post emergent weed management in direct sown paddy ?(5 days after sowing),"recommended to go for manual weeding 
follow chemical weeding at 15-20 days after sowing",en
farmer asked query on  paddy crop ,recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre ,en
" 
farmer asked query on paddy crop ?",recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  ,en
farmer asked about penflufen uses in paddy ?,penflufen is used against rhizoctonia solani which cause sheath blight in paddy ,en
farmer asked weed management in paddy crop ?,"recommended to spray pyrazosulfuron ethyl   ( dhanuka- chempa ,saathi) 80-100 grams per acre    ",en
   farmer asked query on weed  management in paddy crop,"beore  15 das	cyhalofop-p butyl 10%ec for grassy weeds	tata cylo (rallis)300-400 ml
at 15das	fenoxy prop-p- ethyl 9%ec		ricestar	200-250 ml 
at 20 das	bis-pyribac sodium 10%ec		nominee gold (pi)100ml
at 25-30 das	2,4 – d sodium salt 80%wp	hexaweed 600g ",en
farmer asked query on weed  management in paddy 25 days old crop,--recommended to spray metsulfuron+chlorimuron (allmix)-8gr/acre,en
 farmer asked query on which type method to apply urea in paddy field,recommended to apply urea in paddy field-broadcasting method mostly recommended,en
paddy weed management 2 months (water hyacinth),--recommended to hand weeding is the best method ,en
 farmer asked query on stem rot  disease control in paddy,recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
farmer asked query on weed management in paddy crop ,--recommended to spray cyhalofop-butyl 5.1% + penoxsulam 1.02% ( dupont- vivaya)- 800ml/acre- -rice- thunga,en
farmer asked about post emergent weed management direct sown paddy ?,recommended to go for manual weeding ,en
"  farmer asked query on fertilizers application in  paddy crop 
","recommended urea 30 , ssp 150 kg mop 25",en
paddy  weed management .25 above,recommended to hand weeding is the best method ,en
farmer asked query on false smut management in paddy crop,recommended to spray  propiconazole  25%ec (tilt) 200 ml /200 litres of water / acre  ,en
paddy weed management 30days ,recommended to hand weeding is the best method ,en
   farmer asked query on before transplanting of seedlings which ferilizer good for paddy nursery,recommended to ssp-2-3kg/5 cents paddy nursery,en
farmer asked query on paddy ( borer ),recommended to spray azadirhachtin 5 ml / 1 litre of water ,en
farmer asked query on weed  management in paddy 25days old crop,recommended to spray metsulfuron+chlorimuron     (all mix)- 8gr/acre,en
paddy weed management 40 days ,recommended to hand weeding best method,en
farmer asked query on weed  management in paddy crop ,"recommended to spray pyrazosulfuron ethyl   ( dhanuka- chempa ,saathi) 80-100 grams per acre    
",en
farmer asked query on fertilizers application  in paddy,recommended to urea-30kg+dap-50kg+mop-20kg/acre,en
 farmer asked query on  weed management in  paddy crop ,recommended to spray bispyribac sodium ( nomini gold) 80-100 ml/200 litres of water per acre ,en
  farmer asked query on  weed management in paddy,"recommended to spray triafamone 20% + ethoxysulfuron 10% wg (bayer- council activ) @ 90gr / 200 liters of water /acre -rice- thunga
",en
farmer asked query borer management in paddy,"recommended to apply carbofuran 3g granules 8-10 kg/acre
",en
   farmer asked query on fertilizer management in maize,apply urea 50 kg/acre,en
" farmer asked query on weed  management in paddy
",recommended to spray metsulfuron+chlorimuron (allmix)-8gr/acre,en
farmer asked query on sucking pest management in paddy crop ,"recommended to spray  propargite   (omite/simba) 200 ml /200 litres of water / acre  
",en
farmer asked query on weedmanagement in paddy crop ,--recommended to spray bispyribac sodium (nomini gold) 100 ml/200 litres of water  per acre ,en
