QueryText,KccAns,Language
ground nut helicoverpa leaf eating caterpillar control,recommended to spray chloripyrphos 500 ml per acre,en
ground nut helicoverpa armigera leaf damage and crown rot management,"recommended to spray profenofos 400 ml/200 litres of water / acre 
 recommended to spray  hexaconazole  400 ml /200 litres of water / acre",en
leaf curl management in ground nut,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
groundnut leaf curl management,recommended to spray  fipronil  400 ml / 200 litres of water /acre,en
tobacco caterpiller in groundnut management,recommended to spray emamectin benzoate90 grams /200 litres of water,en
sucking pest management of ground nut,recommended to spray monocrotophous 320ml + neem oil 1 liter + 1kg soap powder 200 liter/water,en
root rot in groundnut management,recommended to spray carbendazim   +mancozeb   500 grams / 200 litres of water / acre,en
tobaco caterpillar in groundnut,tobaco caterpillar in groundnut ,en
ground nut tobacco leaf eating caterpillar management,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
ground nut tobacco caterpillar damage,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
groundnut caterpillar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
ground nut root management,"recommended to spray copper oxy chloride  600  gm /200 litres of water / acre  
",en
leaf folder mangement,recommended to spray chlorpyrifos 500 ml in 200 litres of water/ acre,en
details of management of leaf eating, recommended to spray thiodicarb (larvin) 300 gr 200 litres of water / acre ,en
hairy caterpillar in groundnut,"poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours 
",en
information about groundnut root rot management,recommended to spray carbendazim   200  grams/  200 litres of water /acre   ,en
leaf miner control,recommended to spray imidacloprid (confidor) 60 ml /200 litres of water / acre       ,en
details of management of leaf spot in ground nut,recommended to spray  hexaconazole  400 ml /200 litres of water / acre  ,en
bacterial leaf blight ,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
",en
groundnut di root rot management,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
root rot management in groundnut ,"recommended tricoderma viride formulation  preparation: tricoderma viride 2 kgs +cow dung 90 kgs +neem kernal powder(vepa pindi) 10 kgs 
 ",en
white grubs control,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
",en
groundnut leaf eating caterpillar mananagement,recommended to spray lambda cyhalothrin + chlorantraniliprole (ampligo) 100 ml /200 litres of water /  acre  ,en
fertilizer dosage in groundnut,recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water  ,en
tikka spot and stem rot,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
groundnut white grubs management,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
",en
groundnut post emergence weed management ,"recommended to spray imazitapyr 300- 400 ml/200 litres of water per acre 
",en
information about groundnut leaf folder management," recommended to spray chlorpyrifos 500 ml in 200 litres of water/ acre
",en
ground nut mite management," recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water
",en
details of snake management in groundnut,recommended to apply methyl parathion it can prevent to some extent,en
details of fertilizer dosage in groundnut,"cloudy weather , chance of showers  in your area ",en
weed management groundnut ,recommended to go for manual weeding,en
cater filler management,"recommended to spray profenofos  400 ml/200 litres of water /  acre 
 ",en
details of management of caterpillars in groundnut,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre ,en
information about groundnut nutrient management,"recommended to spray zinc sulphate  2 grams/1 litre of water
",en
groundnut red mite management,"recommended to spray  propargite   200 ml /200 litres of water / acre  
",en
ground nut herbicide application,"recommended to spray pendimethalin 1 litre /200 litres of water acre 
",en
leaf eating caterpillar management in groundut,"recommended to spray imidacloprid (confidor) 60 ml /150 litres of water / acre        
",en
hairy caterpillars in groundnut,recommended to use poison baits with 10 kg rice bran + 2 kg jaggery+ 500 ml monocrotophos into small balls and broadcast in field,en
ground nut plant protection ,"recommended to spray tebuconazole   400 grams /200 litres of water / acre   
",en
stem rot management ,recommended to drench copper oxy chloride  3 grams / 1 litre of water  ,en
information about zinc deficiency in groundnut ,"recommended to spray zinc sulphate  2 grams/1 litre of water
",en
groundnut  pod borer management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
 caterpillar management in groundnut,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre  ,en
cater fillers management ,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
groundut catterpillar management," recommended to spray quizalofop-p-ethyl (targa super) 400 ml/200 litres of water
",en
root grubs in groundnut,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
",en
ground nut herbicide application ,"recommended to spray pendimethalin 1 litre /200 litres of water acre 
",en
ground nut tobacco caterpillars management,"recommended to spray flubendiamide  40 ml /200 litres of water / acre  
",en
details of pesticide spraying in ground nut,recommended not necessary as only 10 before harvesting,en
groundnut rust management ,"recommended to spray chlorothalonil (kavach) 400 grams / acre  
",en
information about groundnut sucking pest management,"recommended to spray imidacloprid (confidor) 60 ml /150 litres of water / acre        
",en
chlorpyrifos recommendation in groundnut," recommended to spray chlorpyrifos  500 ml/200 litres of water / acre
",en
ground nut helicoverpa management,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre   ,en
wild boar management,"recommended to  arrange coconut ropes soaked in mixture of
sulphur + pig oil
",en
post emergence weed management at 30 das,"recmmended to spray imazitapyr (pursuit) 300- 400 ml/200 litres of water per acre 
	
",en
spot management in groundnut,recommended to spray    novaluran  300 ml /200 litres of water / acre  ,en
groundnut gram cattepillar and powdery mildew management,"recommended to spray profenofos 400 ml/200 litres of water /  acre +
recommended to spray dinocap  200 ml /200 litres of water / acre   
",en
collar rot in groundnut management,recommended to spray saaf( carbendazim  + mancozeb ) 2 gm / 1 litre of water drenching,en
groundnut fertilizer management:,groundnut fertilizer management: recommended to apply 200 gypsum,en
collar rot management in ground nut,recommended to drench with carbendenzim+mancozeb 2 grams/litre water,en
weed management for 18 days of ground nut crop,not recommended,en
ground nut post emergence weed management (15-20 days ),"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml/200 litres of water  per acre   
??????",en
jassids in groundnut management,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
leaf spot management in groundnut during 30 days after sowing,recommended to spray  hexaconazole  400 ml /200 litres of water / acre,en
ground nut cut worm management,recommended to apply carbofuran 3 g  granules  8 kg /acre,en
weed management in groundnut sown after 45 days crop.,recommended to do hand weeding only . no chemicals should be used at  this time,en
aphids in groundnut management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
ground nut  stem rot management,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre,en
weed management in groundnut(post emergence),recommended to spray imazitapyr  250 - 00ml/200 litres of water  per acre,en
leafminer in ground nut,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
ground nut post emergence weed management,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml/200 litres of water  per acre  (sowing after 15-20 days )",en
ground nut aphids & leaf folder management,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
stem rot  in ground management,recommended to spray thiamethoxam 40 grams /150 litres of water / acre,en
root rot in ground nut management,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
stem rot and pod rot management in groundnut,recommended  to spray mancozeb and carbendazem 400 grams in 200 litres of water,en
gypsum use recommendation in grounnut,recommended to use gypsum 200kgs per acre,en
leaf eating caterpillar management in groundnut :,leaf eating caterpillar management in groundnut :recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
groundnut trips management,recommended to spray dimethoate  400ml /200 liters of water /acre,en
tobacco cater pillar in ground nut,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre,en
collar rot management,collar rot management:recommended to spray  hexaconazole   400 ml /200 litres of water / acre,en
ground nut hairy caterpillar,recommended to spray    novaluran  200 ml /200 litres of water / acre,en
leaf caterpillar management,"leaf caterpillar management: 
recommended to spray profenofos 400 ml/200 litres of water /  acre",en
groundnut leaf folder control,recommended to spray  chlorpyrifos  500 ml/200 liters of water / acre,en
gram pod borer control in groundnut,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
tobacco caterpillar  management in groundnut,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
sucking pest management in groundnut:,sucking pest management in groundnut:recommended to spray triazophos 300 ml /200 liters of water / acre,en
ground nut leafeating cating managemnt,"recommended to spray dichlorovas (nuvan, doom, fume, lava) 250 ml per  acre",en
weed management in groundnut:,recommended to spray pendimethalin 1 litre /200 litres of water acre,en
groundnut leaf folder management,"groundnut leaf folder management :  
recommended to spray chlorothalanil  400 grams per acre",en
ground nut tobacco caterp[iller managemeny,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
tobacco caterpillar management in groudnut,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
virus management in groundnut,recommended to spray thiamethoxam 40 grams /150 litres of water / acre,en
pod borer management in ground nut,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
groundnut powdery mildew management,recommended to spray dinocap  200 ml /200 litres of water / acre,en
ground nut leaf sot management,recommended to spray  hexaconazole   400 ml /200 litres of water / acre,en
ground nut - tobacco caterpillar management,recommended to spray chlorantraniliprole 60 ml/150 litres of water / acre,en
fertilizer usage recommendation in ground nut,wrecommended to spray 13,en
ground nut downey mildew,recommended to spray  iprovalicarb + propineb   500-600 grams /200 liters of water /acre,en
groundnut powdey mildew control,recommended to spray dinocap  200 ml /200 liters of water / acre,en
root rot management in groundnut :,root rot management in groundnut :recommended  to drench  copper oxy chloride  3 grams / lit of water,en
ground nut fertilizer  management,recommended to apply gypsum 200 kg /acre,en
groundnut pod borer control,recommended to spray spinosad 75 ml/200 liters of water / acre,en
leafspot management in groundnut,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
leaf eatngcaterpillar in groundnut,recommended to spray profenofos 400 ml/200 litres of water /  acre,en
dry root rot control,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
trips management in ground nut,recommended to fipronil 400 ml/acre  in 200 liter water,en
ground  nut leaf eating cater pillar management,recommended to spray flubendiamide  40 ml /200 litres of water / acre,en
ground nut jassid and tobacco caterpillar,recommended to spray imidacloprid 60 ml /150 litres of water / acre  recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
rust in groundnut management,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
groundnut leaf hopper mnagement,recommended to spray imidacloprid 60 ml /150 litres of water / acre,en
ground nut sucking pest manageent,recommended to spray dimethoate  400ml /200 litres of water /acre,en
regarding pod borer management in groundnut,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
groundnut  leaf  eating cater pillar management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
groudnut thikka leaf spot management,recommended to spray  hexaconazole  400 ml /200 litres of water / acre,en
leaf eating caterpiller in ground nut,recommended to spray emamectin benzoate  90 grams /200 liters of water / acre,en
groundnut  tikka leaf spot,recommended to spray  hexaconazole  400 ml /200 litres of water / acre,en
ground  nut root grub  management,recommended to spray imidacloprid 60 ml /200 litres of water / acre,en
ground nut root grub jassid,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre and  recommended to spray imidacloprid 60 ml /150 litres of water / acre,en
ground tikka leaf spot,recommended to spray tebuconazole  400 grams /200 litres of water / acre,en
tobacco caterpillar in ground,recommended to spray novaluran+indoxicarb  350 ml per acre,en
ground leaf minor management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
ground nut leaf eating caterpilar management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
zipsum appilication time,zipsum appilication time 45 days after sowning,en
dry root managemnt in groundnut,recommended to spray carbendazim + mancozeb    400  grams/  200 litres of water /acre,en
ground nut - root rot  management,"recommended to spray carbendazim   200  grams/  200 litres of water /acre   
recommended to spray mancozeb   600 grams / 200 litres of water / acre",en
ground nut  leaf folder management,recommended to spray quinolfos 400 ml/200 litres of water /  acre,en
weed mangement in groundnut,recommended to spray imazitapyr 300- 400 ml/200 litres of water  per acre  within 15- 20 days of sowing,en
ground nut weed management at 30 day crop,"don""t spray any herbicide at this crop stage",en
ground nut fertilizer management & sucking pest management,"recommended to apply urea 25 -30  kg /acre
recommended to spray monocrotophos 400 ml & multi-k  1 kg  /200 liters of water /acre",en
leaf eating in ground nut,recommended to spray chloripyrphos 500 ml per acre,en
crown rot management in ground nut,recommended to apply gypsum    200 kgs./ acre .at the time of flowering,en
ground nut sucking pest managemnt,recommended to spray imidacloprid 60 ml /200 liters of water / acre,en
sesame weed management,recommended to spray quizalopop ethyl(targa super) 400 ml per acre,en
sucking pest and tobacco  caterpillar management in ground,recommended to spray (thiamethoxam + lambdacyhalothrin ) 80 ml per acre,en
leaf miner management in ground nut,recommended to spray dimethoate  400ml /200 liters of water /acre  .,en
groundnut tabacco caterpiller control,recommended to spray abamectin (dynamite) 160 ml per  acre,en
ground nut-bud necrosis disease management,recommended to spray imidacloprid 60 ml /150 liters of water / acre,en
fertlizer apllytion time in ground nut,fertlizer apllytion time in ground nut ,en
bhihar hairy caterpiller in ground nut,recommended to spray monocrotophos  1.6ml /  litres of water,en
leaf eating cater pillar management,recommended to spray emamectin benzoate  90 grams /150 litres of water / acre,en
leaf folder managemet in groundnut,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
ground nut sucking pes management,recommended to spray acetamipride 40 grams per acre,en
management of groundnut tikka leaf spot,recommended to spray chlorothalonil 400 grams / acre,en
ground nut tikka leaf management,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
about management in groundnut,recommended to apply 13:0:45 (multi k) 10 kg per acre,en
groundnut  40 days for weed management,recommended to no weedicide is used ,en
groundnut  sucking pest management,"recommended to spray azadirhachtin ( neem seed kernal oil )  1 litre  /200 litres of water /acre 
",en
caterpillar  management in groundnut,recommended to spray profenofos  400 ml/200 litres of water /  acre ,en
about  management of  red rust  in groundnut,recommended to application of mancozeb (m-45) 400 grams in 200 litres of water per acre,en
information about  groundnut thrips management,"recommended to spray  fipronil  400 ml / 200 litres of water /acre  
",en
ground nut leaf folder ,"weather information : cloudy weather , chance of showers  in your area 
",en
about management of stem rot in groundnut,recommended to spray hexaconajol  (contaf) 400ml  in 200 litres of water per acre,en
sucking pest and gram caterpillar management ,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
recommended to spray thiamethoxam 40 grams /150 litres of water / acre  ",en
ground nut root rot management ,"recommended to spray carbendazim + mancozeb  400 gms in 200 litres of water/acre
",en
weed management in oil seeds," recommended to spray quizalofop-p-ethyl 400 ml/200 litres of 
",en
powdery mildew and jassids in groundnut,"recommended to spray dinocap  200 ml /200 litres of water / acre   
 recommended to spray difenthiuron 240 gm /150 litres of water /acre 
",en
ground nut initial pest management,"recommended to spray azadirhachtin 5 ml / 1 litre of water 
",en
information about groundnut aphids management,"recommended to spray acetamiprid   40 grams  /150 litres of water /acre 
",en
about management of suckingpest in groundnut,recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre,en
about   sucking pest management in groundnut, recommended to spray neem oil 1litre in 200litres water per acre  ,en
about management of root rot in groundnut,recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre,en
ground nuts duration ,recommended to ground nuts duration  110 days ,en
root rot in ground ,recommended to drench copper oxy chloride  3 grams / 1 litre of water  ,en
groundnut weed management (15 -20 days),"recommended to spray imazitapyr 300- 400 ml/200 litres of water per acre 
",en
ground nut rust and tikka leaf spot,"recommended to spray chlorothalonil 400 grams / acre  
",en
leaf folder damage in groundnut,"recommended to spray emamectin benzoate  (proclaim) 90 grams /150 litres of water / acre  
",en
ground nut  initial pest management,"recommended to spray   ??azadirhachtin 5 ml / 1 litre of water 
",en
details of root rot in groundnut,recommended to drench copper oxy chloride  3 grams / 1 litre of water,en
stem rot management in groundnut ,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
groundnut leaf miner management ,"weather report : dry weather,chance of showers in your area 
",en
information about weed management in groundnut," recommended to spray quizalofop-p-ethyl  400 ml/200 litres of water /acre
",en
information about groundnut sucking pest(jassid) management,recommended to spray thiomethoxam 40 grams /150 litres of water/acre,en
plant protection in groundnut,recommended to spray dimethoate  400 ml /200 litres of water /acre ,en
groundnut weed management in groundnut," recommended to spray quizalofop-p-ethyl 400 ml/200 litres of 
",en
 groundnut leaf miner management,"recommended to spray dimethoate  400 ml /200 litres of water /acre 
",en
about management of caterpillar in groundnut,recommended to spray profenofos 400 ml/200 litres of water /  acre ,en
about management of thikka disease in groundnut,recommended to spray profenofos 400 ml/200 litres of water /  acre ,en
groundnut root grubs," recommended to apply  phorate  10g granules  5 kg per acre   
",en
groundnut sucking pest (whitefly) management,recommended to spray thiomethoxam 40 grams /150 litres of water/acre,en
groundnut thrips management ,"recommended to spray dimethoate 400 ml /200 litres of water /acre 
",en
details of powedery mildew and leaf spot in groundnut,recommended to spray  hexaconazole  400 ml /200 litres of water / acre  ,en
about  leaf folder management in groundnut, recommended to spray chlorpyrifos 500 ml in 200 litres of water/ acre,en
 groundnut leaf miner: management ,"recommended to set up light traps @12/ha,recommended to spray dimethoate 400 ml /200 litres of water /acre 
",en
hairy caterpillars in ground nut,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
tikka leaf spot+ hairy caterpillar in ground nut,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
groundnut  leaf spot ,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
information about tikka leaf spot management in groundnut,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
information about groundnut gypsum application,"recommended to spray acetamiprid   40 grams  /150 litres of water /acre 
",en
details of management of sucking pest in groundnut,recommended to spray dimethoate  400 ml /200 litres of water /acre ,en
groundnut  early leaf spot management,"recommended to spray tebuconazole   400 grams /200 litres of water / acre   
",en
ground nut pre emergence herbicide application ,"recommended to spray pendimethalin 1 litre /200 litres of water acre 
",en
groundnut white grub management ,"recommended to drench chlorpyrifos 2.5 ml/1 litre  of water 
",en
rust managemnt in ground nut ,recommended to spray chlorothalanil   400 grams per acre   ,en
sucking pest management in groundnut ,recommended to spray imidacloprid 60 ml /150 litres of water / acre  ,en
information about groundnut leaf eating caterpillar management,"recommended to spray  fipronil  400 ml / 200 litres of water /acre  
",en
about management of sucking  pest in groundnut,recommended to apply 60 kg  urea and 20  kg  mop per care,en
weedamanagement in groundnut,"cloudy weather ,  chance of showers  in your area ",en
caterpillar management  in groundnut,recommended to spray urea 10 gr/1 litre of water,en
groundnut sucking pest  management,"recommended to spray dimethoate  400 ml /200 litres of water /acre 
",en
information about groundnut fertilizer application,recommended to apply 9 kilos urea after 30 days,en
 groundnut collar rot management,"recommended to spray carbendazim + mancozeb  400 gms in 200 litres of water/acre
",en
about management of leaf folder in groundnut,  there is chance of dry weather  in your area ,en
dry root management,"recommended to drench copper oxy chloride  3 grams / 1 litre of water 
",en
leaf  folder management,"recommended to spray difenthiuron (pagasus,polo)240 grams/150 litres of water /acre  ",en
groundnut stem rot management ,"recommended to spray mancozeb   400 grams / 200 litres of water / acre   
",en
bud necrosis management,"recommended to spray dimethoate 400(roger) ml /200 litres of water /acre 
 ",en
management of fertilizers in ground nut,recommended to use urea 40 kgs and potash 20 kgs per acre,en
groundnut jassides management,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
",en
groundnut bud borer management,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
",en
spots in ground nut ,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
bacterial blight management in groundnut ," recommended  to spray copper oxy chloride  600 grams +streptocycline   20 gram  / 200 litres of water /acre  
",en
management of caterpillars in ground nut ,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
ground nut jassids management ,"recommended to spray chlorothalonil 400 grams / acre  
",en
tikka leaf spot ,"recommended to spray chlorothalonil 400 grams / acre  
",en
tikka leaf spot mnagement in groundnut,"recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
",en
groundnut leaf eating catrpillr,"recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
",en
tikka leaf management,"recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
wild bore damage,please go for cultivation of castor or cactus ber zyzyphus around the field. spray foul eggs also will act as repelllent for the wild bores,en
ground nut  dry rot management ,"recommended to spray mancozeb   400 grams / 200 litres of water / acre   
",en
leaf folder management in goundnut,"recommended to spray  chlorpyrifos  (corabon/predator) 500 ml/200 litres of water / acre
",en
management of leaf spot in groundnut,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
",en
leaf spot management management in geroundnut,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
",en
leaf hoppers management,"recommended to spray carbendazim   200  grams/  200 litres of water /acre   
",en
pea nut bud necrosis vector control,"pea nut bud necrosis vector control : recommended to spray dimethoate 400 ml /200 litres of water /acre 
",en
tikka leaf s[pot management in groundnut,"recommended to spray carbendazim   200  grams/  200 litres of water /acre
",en
ground nut  rust management,"recommended to spray chlorothalonil 400 grams / acre  
",en
management of rust in ground nut,"recommended to spray carbendazim   200  grams/  200 litres of water /acre   
",en
tobacco caterpillar management ,"recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
suitable variety of groundnut,recommended to sow kadiri-9 variety,en
tikkka leaf spot management,"recommended to spray azoxystrobin  (amister) 150 ml /200 litres of water /acre 
",en
suitable crop after groundnut,recommended to sow millets,en
groundnut  caterpillar management,"recommended to spray quinalfos  400 ml/200 litres of water /  acre 
",en
ground nut  kalahasthi melodi disease management,"recommended to apply carbofuran 3 g  granules  8-10 kg /acre  
",en
management of leaf miner in groundnut,"recommended to spray mancozeb  (m-45) 600 grams / 200 litres of water / acre   
",en
ground nut leaf miner management ,"recommended to spray dimethoate  400 ml /200 litres of water /acre 
",en
root white grubs,"recommended to spray chlorothalonil 400 grams / acre  
",en
management of caterpillars in groundnut,recommended to spray lambda cyhalothrin 400 ml /200 litres of water /  acre  ,en
management of fungal disease in ground nut,"recommended to spray tebuconazole   400 grams /200 litres of water / acre   
",en
management of collar rot in ground nut,"recommended to spray copper oxy chloride  600  gm /200 litres of water / acre  
",en
tikka leaf spot managemnt,"recommended to spray   tebuconazole + trifloxystrobin 160 grams /200 litres of water /acre      
",en
white fly starting stage,"recommended to spray acephate 300 grams/ 200 litres of water / acre 
",en
management of fungal disease in groundnut,"recommended to spray ( carbendazim +mancozeb ) 400gm / 200 lit of water /acre
",en
management of nutrient deficiency in groundnut,recommended to spray agrominmax 3 gr/1 litre of water,en
management of sucking pest in ground nut,recommended to spray acephate 300 grams/ 200 litres of water / acre ,en
"groundnut early leaf spot: cercospora arachidicola

","recommended to spray chlorothalonil 400 grams / acre  
",en
groundnut  rot management,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
groundnut  leaf miner management,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
tikka  leaf spot  management,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
tikka  leaf spot,"recommended to spray chlorothalonil 400 grams / acre  
recommended to spray propiconazole    200 ml / 200 litres of water /acre  
",en
kalahasthi melody management in groundnut,kalahasthi melody management in groundnut : recommended to apply carbofuran granules @ 6 kgs per acre,en
leaf weber management in groundnut ," recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
sucking pests in ground nut,recommended to spray neem oil @ 1 liter per acre,en
groundnut root grub  management,recommended to spray  carbendazim 1 gram in 1 litre of water,en
management of caterpillar in ground nut,"recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
management of leaf spot in ground nut,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
maruca worm in groundnut,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
tobacco catterpillar management,"recommended to spray    novaluran  300 ml /200 litres of water / acre  
",en
groundnut  root grub management," recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
",en
ground nut thrips management ,"recommended to spray thiomithaxam100 gr 200 litres of water / acre   
 ",en
fertiliser in drip ,recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water ,en
management of fertilizers in groundnut,"recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water 
",en
information about groundnut fertilizers,apply 9 kilos urea and 200 kilos gypsum during  first flowering stage ,en
root not management,"recommended to drench mancozeb   3 grams/ 1 litres of water / acre   
",en
ferti lizer recommended in ground nut,recommended to apply 200 kg of zypsum per acre,en
"groundnut leaf miner:   aproaerema modicella
","groundnut leaf miner:   aproaerema modicella
recommended to spray dimethoate 400 ml /200 litres of water /acre 
",en
sucking pest mananagement,"recommended to spray dimethoate  400 ml /200 litres of water /acre 
 ",en
"sucking pest,caterpillar management","recommended to spray spinosad 75 ml/200 litres of water / acre 
",en
"groundnut groundnut leaf miner:   aproaerema modicella
","recommended to spray dimethoate 400 ml /200 litres of water /acre 
",en
groundnut leaf miner:   aproaerema modicella,recommended to spray malathion   400 ml /200 litres of water / acre  ,en
groundnut  tobacco caterpillar management ,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
ground nut  leaf eating cater pillar management,recommended to spray  novaluron+indoxacarb  350 ml / 200 litres of water / acre   ,en
groundnut post emergence herbicide application,"recommended to spray imazitapyr  300- 400 ml/200 litres of water  per acre 
",en
tika leaf spot management in groundnut,"recommended to spray  hexaconazole  (contaf) 400 ml /200 litres of water / acre  
",en
leaf roll in ground nut,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
ground nut  early leaf spot management,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
",en
management of nutrients  in ground nut,recommended to spray potassium nitrate (13-0-45) 5 grams/1 litre of water  ,en
"groundnut leaf folder ,management","recommended to spray quinalphos 400 ml/200 litres of water /  acre 
",en
ground nut  leaf eating caterpillars management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
management of lepidopterans in groundnut,"recommended to spray cartap hydrochloride 400 grams/ 200 litres of water / acre 
",en
tikka leaf spot and leaf folder in groundnut,recommended to spray (hexaconazole 400 ml+ monoicrotophos 500 ml )per acre,en
tobacco caterpillar manageent in groundnut," recommended to spray chlorpyrifos  500 ml/200 litres of water / acre
",en
pre emergence herbicide ,"recommended to use butachlor 1.5 litre per acre 
",en
tobacco  caterpillar  in ground nut,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
leaf spot virus management in groundnut,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
ground nut leaf eating caterpillars management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
mamagement of bactewrial wilt in ground nut,"recommended to spray copper oxy chloride  600  gm /200 litres of water / acre  
",en
groundnut leaf eating caterpillar management ,"recommended to spray quinalofos   400 ml/200 litres of water /  acre 
",en
weed management in groundnut ,recommended to go for hand weeding,en
ground nut  caterpillars management,"recommended to spray thiodicarb 300 gr 200 litres of water / acre   
",en
management of leaf folder in groundnut,"recommended to spray  acetamiprid + fipronil 400 ml / 200 litres of water /acre 
",en
tikkal leaf spot,"recommended to spray  hexaconazole  400 ml /200 litres of water / acre  
",en
ground nut leaf eating caterpillar management ,"recommended to spray quinalofos  400 ml/200 litres of water /  acre 
",en
management of pests in groundnut,"recommended to spray ethofenprox 400 ml /200 litres of water /acre    400 
",en
groundnut leaf roller management,"recommended to spray chlorpyrifos  500 ml/200 litres of water / acre 
",en
early leaf spot in groundnut,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
",en
seed treatment for sucking pest,recommended to do seed treatment with 2ml imidacloprid (confidar)per 1 kg of seed,en
root rot manageemnt,recommended to drench copper oxy chloride  3 grams / 1 litre of water  ,en
